chord,span,airfoil mass,total mass,X_theta,Ia,dhh,dah,daa,Vcr
0.10365,0.32756,1.8949,2.3877,0.6085,0.0093763,5.1986,5.1628,42.41,15
0.12866,0.25602,1.3074,3.5415,0.58033,0.015968,4.6505,8.0035,21.531,11.2
0.1693,0.22781,1.5054,4.4576,0.68621,0.0096292,3.3943,12.802,42.608,12.3
0.26351,0.26549,1.8258,3.1876,0.61879,0.014224,3.0417,5.5145,36.678,16.3
0.29139,0.51566,1.7297,4.2951,0.71628,0.011016,6.4527,10.597,29.893,15.7
0.074636,0.66811,1.3376,3.9969,0.70825,0.0097337,3.6294,10.525,32.111,11.1
0.40619,0.67938,1.7343,2.3273,0.57458,0.0096197,6.9818,14.46,37.073,0
0.10283,0.63363,1.1104,2.5258,0.68814,0.011302,6.2591,12.521,34.56,11.2
0.34601,0.3409,1.735,5.0851,0.73339,0.0096036,4.8222,8.722,37.106,17.9
0.28918,0.67362,1.3677,2.7914,0.57733,0.014404,4.0184,8.9127,33.774,14.9
0.14158,0.58516,1.4845,2.6288,0.71639,0.0097042,4.4603,7.4037,33.252,12.7
0.086599,0.44319,1.1048,2.5102,0.71689,0.011041,6.0077,14.674,30.792,10.5
0.3279,0.65486,1.4326,4.1398,0.58195,0.015536,3.9273,7.6918,39.926,18
0.24504,0.66137,1.396,2.9921,0.56745,0.013713,5.1378,9.5474,35.226,14.9
0.073761,0.38949,1.7727,4.2626,0.58507,0.0099111,3.4518,5.1082,30.558,12.5
0.31223,0.63375,1.5312,2.4998,0.68635,0.0098855,3.6615,6.0159,23.531,0
0.1173,0.31775,1.3175,3.1226,0.60351,0.010757,7.4546,12.062,33.873,12.3
0.12377,0.32722,1.0773,4.9147,0.70134,0.012905,4.5571,6.692,35.542,11.6
0.44517,0.30226,1.2578,3.3637,0.5748,0.013789,5.0019,14.858,30.035,12.7
0.29827,0.29262,1.3813,2.6567,0.71162,0.015098,4.7439,11.885,27.334,13.2
0.26225,0.69945,1.5975,3.1792,0.61985,0.012168,5.1032,8.6261,33.938,15.6
0.34702,0.4546,1.4294,2.5479,0.56489,0.011031,4.5776,11.567,43.903,19.1
0.42429,0.47473,1.2405,4.465,0.71187,0.014185,6.7084,6.0892,37.019,19.8
0.2353,0.3273,1.0985,4.644,0.595,0.010145,6.3199,13.974,32.894,12.2
0.33108,0.29215,1.9535,3.796,0.69595,0.0092559,7.036,12.516,22.985,0
0.26002,0.3955,1.5464,3.3699,0.64302,0.010265,4.2669,5.2354,43.072,17.3
0.31148,0.75957,1.1635,4.9366,0.71893,0.013042,5.1902,7.6061,38.779,16
0.14147,0.23851,1.7673,4.1869,0.70304,0.013494,5.0852,8.9376,40.384,14.4
0.17697,0.68872,1.7891,4.7301,0.66113,0.01345,7.7445,9.4696,21.48,13.6
0.3967,0.57871,1.3551,5.1643,0.60483,0.013567,6.015,8.9025,23.535,15.2
0.060054,0.45267,1.1841,4.3506,0.63407,0.014891,6.6611,10.74,24.401,13.7
0.43295,0.35919,1.9246,2.8446,0.63471,0.0096125,6.1906,6.8362,21.106,0
0.33927,0.40846,1.6606,3.3249,0.68547,0.0091515,7.5428,13.036,38.626,0
0.37525,0.42998,1.6173,3.8998,0.66601,0.010925,4.2331,9.5464,25.673,15
0.37178,0.79166,1.03,3.7803,0.57742,0.014615,7.9357,5.6995,43.465,0
0.057271,0.6103,1.7837,3.7757,0.73707,0.015293,6.1197,6.4087,25.425,0
0.12286,0.22509,1.1069,4.0226,0.74793,0.011481,5.0431,14.873,43.619,11
0.32066,0.79298,1.7668,3.1834,0.69248,0.010709,4.4675,11.832,33.176,0
0.21464,0.56158,1.7505,3.9239,0.67036,0.013085,5.5491,5.8559,37.969,16.4
0.44846,0.41272,1.9713,3.2126,0.73731,0.012183,5.0571,7.2073,23.121,0
0.17357,0.63566,1.7829,4.2547,0.56196,0.014902,7.6017,12.74,21.046,12.2
0.20127,0.6226,1.7295,2.8461,0.61381,0.013711,5.3775,11.267,25.891,12.9
0.12085,0.69779,1.7669,4.9767,0.58158,0.010276,3.4855,9.9276,24.811,11.1
0.40836,0.25945,1.0442,3.8452,0.7145,0.011184,3.8849,8.4196,25.234,13.5
0.25406,0.74382,1.6289,2.4779,0.63817,0.0093823,5.4964,9.3472,44.919,17.6
0.37464,0.49139,1.8944,2.5859,0.638,0.015491,7.5775,12.166,35.438,0
0.18732,0.76162,1.1248,4.3651,0.6893,0.014832,4.9814,12.528,40.861,12.4
0.17898,0.53136,1.9791,3.8212,0.62608,0.013336,4.7932,12.595,30.328,13.1
0.24694,0.61685,1.9727,3.1566,0.72756,0.014174,7.7609,5.3492,28.902,17.1
0.31506,0.3689,1.2304,4.3067,0.68491,0.013134,6.2922,5.5055,28.7,15.4
0.23054,0.34454,1.715,4.7418,0.6163,0.014117,3.6788,13.397,23.445,10.8
0.28528,0.41969,1.8068,3.6846,0.65792,0.015139,4.7557,9.5244,44.068,18.2
0.066919,0.78378,1.1892,4.1747,0.67729,0.013726,4.7951,11.233,40.259,12.6
0.057703,0.25032,1.9748,4.1273,0.60625,0.011824,3.6001,7.7144,26.426,0
0.18267,0.29134,1.348,2.5383,0.73683,0.0096599,7.6402,9.0202,21.165,12.4
0.18695,0.64158,1.7947,3.808,0.69724,0.015255,3.264,8.0666,21.135,12.6
0.12819,0.6321,1.7218,4.8067,0.67649,0.0094948,7.6037,13.034,27.129,12.6
0.26747,0.79087,1.7157,4.6902,0.64665,0.012294,5.7936,7.7209,38.705,17.7
0.25156,0.58809,1.3077,2.5895,0.65511,0.011537,6.9306,12.833,36.693,14.5
0.1034,0.21293,1.5598,3.0758,0.74788,0.015866,4.4231,13.038,42.383,12.5
0.28901,0.73041,1.9437,3.8208,0.70568,0.013037,3.1193,9.4953,36.138,15.9
0.25848,0.42339,1.9371,4.6619,0.72982,0.011608,5.9559,13.756,43.318,17
0.31739,0.32407,1.6539,2.3895,0.64135,0.013669,7.6586,13.14,32.094,16.1
0.3527,0.45023,1.9718,5.1372,0.73283,0.011722,5.2637,7.4969,39.591,0
0.40314,0.74823,1.5583,3.9699,0.58978,0.015298,5.242,7.0867,42.471,0
0.35503,0.72949,1.285,4.193,0.69286,0.0098597,5.0266,7.7829,37.897,17.4
0.16335,0.73772,1.8266,3.3434,0.65958,0.013864,7.1618,11.126,34.348,14.8
0.18042,0.47385,1.7138,4.8265,0.70417,0.0091303,6.3639,9.4151,30.926,14.2
0.096815,0.68881,1.3249,2.912,0.62854,0.01163,5.7228,10.649,29.876,11.6
0.20925,0.50922,1.6575,5.026,0.70447,0.011801,7.1494,6.3734,21.492,13.9
0.083699,0.29834,1.3242,3.0785,0.56234,0.012779,3.4669,6.4951,35.759,11.9
0.39373,0.78453,1.5708,5.1639,0.67071,0.012608,4.6434,9.33,32.275,17.1
0.078415,0.73264,1.0646,3.4819,0.72533,0.011762,6.0574,13.216,42.136,11.7
0.42244,0.31447,1.2586,4.8669,0.67867,0.012527,6.054,13.224,33.277,16.1
0.13083,0.47234,1.4279,5.0715,0.68401,0.013868,6.5908,8.499,32.905,13.2
0.27268,0.2939,1.5621,4.2577,0.64529,0.014854,6.6469,8.6303,31.335,16
0.20456,0.66533,1.7343,3.4641,0.69875,0.015616,6.9112,12.086,22.713,13.2
0.20597,0.55454,1.4594,2.3243,0.60574,0.014839,3.0682,13.667,21.932,9.9
0.31762,0.50013,1.218,3.8881,0.58444,0.013698,5.9879,5.5898,21.389,14
0.111,0.21177,1.4352,4.67,0.68348,0.012641,7.3093,6.007,42.681,14.7
0.093207,0.5102,1.1432,3.8514,0.56092,0.014367,7.2335,14.198,44.654,12.5
0.25205,0.36285,1.1008,3.6968,0.67712,0.01434,3.4048,11.646,32.904,11.7
0.11842,0.76313,1.5905,3.4952,0.74838,0.013591,5.2497,13.427,33.296,12.2
0.27155,0.60804,1.3672,2.8912,0.67578,0.015068,5.0239,6.1562,31.076,14.9
0.17007,0.44083,1.8334,3.3842,0.63804,0.011523,3.6913,7.6313,22.15,12.5
0.22176,0.35437,1.2976,3.4479,0.58384,0.012465,6.522,7.4657,39.607,16.1
0.079636,0.43633,1.0034,2.8353,0.56026,0.010324,3.7024,7.7108,24.352,10.2
0.10546,0.55933,1.9011,4.9914,0.60424,0.012379,4.8701,10.268,26.602,12.4
0.077343,0.4618,1.1739,2.2516,0.75094,0.012014,7.7978,12.654,20.164,11
0.32202,0.62357,1.6451,3.8302,0.60362,0.014407,4.1301,8.7386,42.253,18.6
0.39255,0.44146,1.318,3.9992,0.74204,0.015364,5.948,8.3557,41.307,19.1
0.22696,0.74261,1.0332,3.7706,0.7033,0.010255,4.6727,6.9071,28.028,12
0.21154,0.52914,1.0487,3.8315,0.61496,0.010691,4.2057,6.5716,43.89,14.3
0.42426,0.69123,1.7283,2.7007,0.63207,0.010322,2.996,8.1942,37.47,0
0.3001,0.52584,1.439,3.0356,0.66033,0.014331,6.802,10.791,38.672,17.1
0.30821,0.27393,1.5044,3.2151,0.57843,0.010035,3.9808,11.753,30.768,13.7
0.32776,0.35407,1.0098,3.7701,0.61588,0.015624,7.5222,8.9568,20.601,12.8
0.31857,0.7023,1.9715,2.3441,0.65006,0.013077,6.4232,12.224,36.231,0
0.34077,0.42431,1.5816,2.5217,0.57153,0.015858,4.4141,10.98,44.034,19.1
0.12431,0.31582,1.3416,4.972,0.63813,0.010913,3.7497,9.0011,29.348,11.1
0.10245,0.46102,1.0915,4.0172,0.5622,0.013013,6.9386,7.3837,31.18,12.4
0.27774,0.23684,1.4963,4.1002,0.60425,0.014859,7.8454,13.494,32.63,15.3
0.16155,0.64797,1.2369,5.0453,0.68405,0.013202,3.853,5.9335,26.362,11.5
0.39343,0.74664,1.6996,4.3488,0.60598,0.013032,7.0431,9.0684,44.691,0
0.086,0.39256,1.5114,2.3551,0.70514,0.012896,5.6368,13.33,41.449,12.5
0.36561,0.3907,1.4522,4.43,0.58197,0.0097682,4.3394,10.276,44.296,0
0.33416,0.38712,1.2915,4.7244,0.74233,0.013475,4.2669,5.9167,40.936,17.1
0.28389,0.76887,1.061,3.9272,0.61702,0.014794,3.9449,9.4553,29.815,12.6
0.38063,0.60612,1.2076,3.1276,0.58676,0.0137,5.845,6.7277,23.671,15.3
0.24043,0.74486,1.5522,2.2721,0.57077,0.014635,5.2469,8.8565,39.721,16.3
0.19571,0.51941,1.7117,4.7877,0.62574,0.013551,7.8642,5.7897,34.655,16.8
0.21555,0.38548,1.2638,4.4496,0.75904,0.010306,6.8957,6.988,44.789,15.9
0.3709,0.45454,1.7289,3.6684,0.7218,0.011496,3.3562,10.94,42.735,0
0.12751,0.45942,1.7492,2.2909,0.74926,0.014346,5.7841,6.8684,32.429,14.1
0.25714,0.79655,1.8549,5.0605,0.69579,0.011825,7.6649,9.8248,25.775,15.5
0.20852,0.62305,1.5586,4.4432,0.7591,0.015737,5.6653,14.669,22.871,11.8
0.070579,0.38261,1.5802,3.7662,0.74024,0.012784,5.1499,10.457,37.79,13.2
0.05667,0.68055,1.1425,3.6087,0.61137,0.011584,6.2988,6.7261,26.95,0
0.12929,0.31704,1.3268,4.8143,0.65422,0.011828,3.8862,14.719,30.166,9.9
0.38779,0.5692,1.3766,4.8048,0.71697,0.012255,7.0599,14.014,30.711,15.2
0.18373,0.55799,1.902,4.2795,0.63549,0.014145,7.7605,10.458,33.483,15.8
0.17444,0.24274,1.182,2.4523,0.6527,0.0090653,7.5651,11.457,20.015,10.9
0.062154,0.32508,1.455,2.5551,0.56173,0.01409,4.7606,12.834,30.896,12
0.22462,0.22953,1.0496,2.4466,0.67881,0.010688,7.1968,13.602,44.07,14.1
0.24556,0.33219,1.2262,3.7837,0.71242,0.011433,5.2962,11.423,42.913,14.7
0.11463,0.62938,1.5777,3.4732,0.73685,0.011751,3.8849,11.363,35.58,12
0.18118,0.68178,1.9995,5.1162,0.58541,0.010626,3.1082,11.104,22.75,11.4
0.21298,0.73045,1.5481,3.2803,0.60167,0.012087,7.771,6.2703,31.749,16
0.39276,0.22603,1.6916,5.1103,0.61665,0.0099365,6.4164,14.125,35.252,18
0.40999,0.31606,1.7544,3.2121,0.64373,0.01009,7.085,11.279,38.444,0
0.37204,0.24033,1.9508,3.666,0.71103,0.014197,7.1456,6.595,31.413,0
0.29724,0.75931,1.8351,4.8596,0.6765,0.013079,7.2646,5.3787,42.116,0
0.21309,0.22183,1.7461,2.6378,0.58878,0.013242,4.2624,8.2715,30.025,14
0.21255,0.43171,1.6098,2.674,0.59762,0.0096624,4.6059,12.726,25.833,11.7
0.34615,0.61569,1.8241,4.6572,0.61867,0.011166,5.6051,8.283,40.776,0
0.37412,0.5342,1.263,4.215,0.60673,0.012195,4.9128,10.416,44.773,0
0.35209,0.78827,1.2348,3.759,0.57029,0.014298,5.9999,13.602,44.687,19.3
0.42179,0.44571,1.0003,3.7959,0.60155,0.010535,4.619,5.9895,38.668,0
0.3494,0.52598,1.3381,4.6703,0.67051,0.015703,7.4542,8.595,33.64,17.6
0.18867,0.57368,1.7966,4.4109,0.58511,0.014757,3.1158,9.1743,38.265,13.9
0.36255,0.42037,1.7449,4.8501,0.60852,0.0099072,4.1153,8.5301,27.157,15.9
0.421,0.23079,1.5927,2.662,0.72768,0.010173,5.501,15.023,28.865,0
0.068831,0.3282,1.3978,3.1743,0.60592,0.015553,6.4059,14.651,30.929,12.4
0.42613,0.2035,1.6103,4.5765,0.6066,0.015527,6.8063,13.294,34.317,18.8
0.36703,0.39742,1.2235,3.1105,0.6769,0.014809,4.4423,9.0555,41.531,17.7
0.2959,0.79471,1.2037,4.6549,0.69517,0.010743,5.3689,9.0208,34.966,15
0.37021,0.26304,1.8214,4.6966,0.6309,0.01201,5.8512,12.038,38.542,19.3
0.35315,0.43348,1.4293,5.0423,0.67459,0.014948,4.3717,11.253,34.689,15.5
0.43539,0.25154,1.5005,3.7381,0.57803,0.015333,7.4119,9.4199,39.523,0
0.10939,0.57189,1.2606,3.5103,0.7288,0.010373,4.5093,9.8629,28.425,11
0.36939,0.79249,1.159,2.8839,0.70045,0.011628,7.8585,14.753,36.072,15.8
0.39404,0.44113,1.6319,5.129,0.6719,0.015535,6.5917,9.8704,35.956,19.5
0.40505,0.31924,1.3954,5.1498,0.64047,0.013612,7.4967,14.984,36.309,17.8
0.093375,0.22167,1.6181,3.8747,0.75239,0.014223,6.3026,10.263,26.477,12.9
0.4348,0.52412,1.0303,4.2622,0.66394,0.0094132,7.4402,8.332,25.723,16
0.095579,0.38655,1.2284,4.1293,0.57323,0.010928,4.3991,13.831,31.088,9.9
0.35237,0.56198,1.7833,2.5151,0.75571,0.01494,3.2432,9.692,28.121,0
0.30208,0.33818,1.5799,3.9828,0.67998,0.012139,3.1671,10.168,30.173,13.9
0.093218,0.47593,1.4509,3.8267,0.72108,0.013906,7.3512,5.5519,25.472,13.3
0.23386,0.77512,1.79,3.5289,0.62669,0.0094137,6.6945,10.098,24.978,14.3
0.22088,0.30121,1.7517,3.2784,0.74836,0.0091202,7.1353,11.296,33.449,15.3
0.3102,0.63598,1.0945,4.806,0.56287,0.01106,3.8896,14.293,21.685,9.9
0.28244,0.58229,1.6513,4.7672,0.57119,0.014718,5.6346,11.974,25.29,13.4
0.26731,0.62151,1.9564,3.5069,0.57708,0.0094014,6.1373,12.992,37.26,16.8
0.18812,0.76809,1.5202,5.0347,0.57472,0.010449,6.8651,14.172,39.544,14.2
0.16821,0.29111,1.8479,4.5279,0.61417,0.010595,4.5951,13.326,40.535,13.5
0.27827,0.5431,1.286,4.2707,0.71925,0.012091,5.2211,9.6866,26.956,13.2
0.32015,0.7422,1.9085,4.4149,0.6121,0.013827,3.6492,6.265,24.753,15.5
0.10829,0.55103,1.0734,4.6403,0.70458,0.015481,5.4532,11.579,42.233,11.9
0.26541,0.36932,1.976,2.2826,0.62525,0.015811,4.8152,8.1215,23.003,14.8
0.41631,0.28129,1.3321,4.8657,0.65993,0.013307,5.9057,12.013,20.713,12.9
0.26115,0.21924,1.8271,3.1933,0.72934,0.010722,5.8975,14.407,21.175,13.2
0.071591,0.21237,1.6815,3.9692,0.58281,0.014574,6.0793,5.7321,21.712,13.9
0.1044,0.67333,1.0924,2.8869,0.60873,0.0097338,7.2818,12.012,38.324,11.8
0.31021,0.50976,1.3264,4.1586,0.58351,0.010035,3.0888,14.673,44.239,14.3
0.099544,0.48045,1.6567,3.0439,0.71091,0.012907,5.129,7.7019,38.823,13.6
0.40935,0.63707,1.4068,4.9882,0.61109,0.012732,7.7638,7.7075,26.232,17.9
0.42107,0.24115,1.2994,3.9481,0.60066,0.013451,6.9819,10.047,36.25,0
0.36838,0.34002,1.6008,2.5107,0.66315,0.014865,7.594,10.012,26.92,0
0.31101,0.75038,1.5098,5.0959,0.59946,0.0097783,4.4768,8.9942,30.499,15.2
0.17459,0.61631,1.0919,3.3796,0.61904,0.011145,3.5178,10.968,27.048,10.1
0.11209,0.2004,1.2836,3.8257,0.73418,0.0092958,7.5136,6.3397,40.823,13.7
0.37019,0.75073,1.1373,3.6875,0.64099,0.010215,5.8659,11.092,25.341,13.4
0.25797,0.79351,1.4899,4.2579,0.64228,0.0092434,4.4542,13.044,28.643,12.2
0.083326,0.50666,1.3668,4.3917,0.66495,0.014632,7.0746,6.9247,23.072,13.1
0.3784,0.58274,1.0161,4.8612,0.66308,0.012812,6.0222,12.634,41.364,17.4
0.20315,0.25079,1.7339,3.1693,0.72795,0.011602,7.1311,6.7952,23.218,14.3
0.40195,0.22645,1.6867,4.3746,0.64743,0.011659,7.8883,9.0199,30.985,19.6
0.11272,0.39562,1.3141,4.8568,0.6094,0.011175,5.0343,12.11,23.571,10.4
0.39853,0.24989,1.4617,2.2645,0.71064,0.0139,4.0626,11.829,33.912,0
0.39027,0.53514,1.9018,3.4319,0.63163,0.012423,4.2698,14.322,31.649,0
0.1516,0.45873,1.7025,3.3803,0.59637,0.014994,5.911,8.7658,25.522,13.1
0.1376,0.51334,1.4334,4.3972,0.57409,0.014931,6.3894,6.3965,41.44,15
0.12993,0.5644,1.543,2.6603,0.56113,0.0144,6.8139,9.2407,21.4,12.1
0.2843,0.30449,1.7286,3.7762,0.61061,0.015419,6.781,13.9,21.7,12.6
0.12341,0.64224,1.6967,4.5043,0.66038,0.011978,6.0462,13.588,36.75,12.8
0.25944,0.37929,1.704,3.3181,0.67354,0.015215,7.2047,14.018,43.455,17.1
0.37617,0.20081,1.0031,2.4357,0.61215,0.0091596,5.1104,8.4406,33.514,16.3
0.42047,0.3791,1.3381,4.7517,0.6281,0.0099668,5.529,13.597,29.588,14.5
0.32828,0.57674,1.4504,3.5942,0.74994,0.0095845,4.3891,9.5001,34.669,15.6
0.40105,0.48146,1.4374,4.4119,0.65358,0.015026,5.3226,10.011,32.166,17
0.14179,0.25133,1.0674,4.8385,0.60663,0.015031,6.5487,13.758,43.43,12.2
0.10588,0.43634,1.9806,4.1077,0.73928,0.012376,3.0605,11.259,25.757,12.1
0.26097,0.635,1.6074,3.9384,0.64669,0.010709,5.1348,5.1318,35.201,16.6
0.43319,0.25727,1.0356,4.832,0.60939,0.0090624,7.0646,6.435,41.977,0
0.088151,0.41154,1.5934,3.9288,0.69354,0.013536,5.1568,6.4276,38.778,13.7
0.14671,0.59028,1.8574,2.4264,0.75442,0.0092202,7.167,13.387,21.226,13
0.26835,0.7659,1.3215,4.5927,0.68028,0.014527,6.9859,5.5256,27.06,14.8
0.31138,0.49379,1.9729,4.4188,0.67357,0.011093,4.2705,13.896,31.15,14.3
0.37639,0.259,1.8596,2.2562,0.73983,0.0153,5.6105,6.232,24.425,0
0.33244,0.69882,1.0348,4.4468,0.75142,0.0114,6.1812,8.4601,25.392,13.4
0.36448,0.63385,1.2788,3.9206,0.6442,0.0096445,3.1101,9.9415,26.937,13.1
0.1859,0.37241,1.1709,3.3711,0.69953,0.010426,6.3216,9.4607,30.812,12.5
0.1201,0.31592,1.6164,2.9803,0.67194,0.015613,6.5624,11.822,43.965,14.2
0.36013,0.56464,1.948,2.3522,0.61374,0.015907,6.851,9.7835,37.002,0
