chord,span,airfoil mass,total mass,X_theta,Ia,dhh,dah,daa,Vcr
0.35679,0.36034,1.0395,3.063,0.67127,0.015784,6.4356,12.209,33.956,14.9
0.26334,0.72543,1.3931,3.5475,0.60165,0.014301,5.7235,8.6039,37.505,16.2
0.093689,0.20397,1.5973,4.1508,0.676,0.01537,6.17,10.286,26.471,12.8
0.070468,0.63917,1.1643,3.0145,0.61189,0.01283,5.6963,12.911,41.72,12.2
0.36502,0.78166,1.1805,4.9651,0.56903,0.010685,3.0343,11.746,42.6,17.3
0.27897,0.29328,1.5024,3.8765,0.59765,0.011269,6.5702,10.559,23.537,13.6
0.20215,0.43794,1.5767,2.2315,0.67552,0.015525,3.5244,12.351,44.243,13.7
0.29355,0.6318,1.3028,3.5504,0.56961,0.011697,4.7986,7.9058,40.398,17.5
0.23021,0.68398,1.7902,3.0222,0.57366,0.0093845,6.1776,9.2729,42.618,18.1
0.21693,0.29243,1.54,4.9846,0.69219,0.011763,4.285,13.509,43.606,13.9
0.2008,0.24037,1.1816,3.9005,0.59718,0.01104,5.2983,8.4998,27.934,12.2
0.23397,0.34154,1.0278,4.1487,0.59176,0.014619,5.0329,8.3039,38.63,14.1
0.34854,0.30437,1.1175,2.6954,0.68548,0.014893,5.5404,6.6876,37.838,17.1
0.41281,0.33112,1.871,2.8088,0.72733,0.015015,5.6069,9.8036,42.227,0
0.07603,0.50567,1.6208,4.374,0.606,0.0091531,3.6849,12.725,44.224,11.5
0.20472,0.79606,1.3264,2.5848,0.63695,0.012938,6.1592,10.446,27.855,12.7
0.11373,0.29157,1.137,4.3027,0.65297,0.0097929,6.4944,6.8299,40.072,12.8
0.25558,0.52906,1.2078,4.5271,0.6653,0.012997,5.1002,12.242,21.808,11
0.28794,0.71719,1.4488,4.131,0.62069,0.013252,4.3845,13.026,39.884,14.9
0.43163,0.4666,1.4569,3.9728,0.72852,0.0092184,3.9264,14.466,43.678,0
0.23119,0.6865,1.9289,4.1915,0.63447,0.01184,5.1841,11.816,31.607,14.5
0.43131,0.41282,1.339,4.8609,0.66909,0.014245,3.6144,9.5623,21.849,13.4
0.31534,0.62219,1.919,4.1535,0.69802,0.014976,5.3295,9.6148,40.133,18.6
0.37991,0.31426,1.0257,2.3437,0.58859,0.0102,6.1192,5.3252,31.788,17.7
0.32138,0.26887,1.2361,3.0405,0.59455,0.011266,6.9956,8.0263,39.371,18.8
0.27111,0.53282,1.7306,4.4942,0.74017,0.0099672,6.9604,6.9241,20.704,14.8
0.10095,0.28024,1.1283,4.9791,0.61465,0.015599,6.1808,13.755,29.157,11.1
0.14448,0.31239,1.5456,2.9386,0.62116,0.0091088,5.9274,14.656,41.226,12.7
0.053176,0.58042,1.3593,2.5155,0.66816,0.011915,5.5755,13.891,23.715,0
0.22387,0.23542,1.381,4.3404,0.57902,0.01367,4.472,11.016,23.776,11.4
0.22455,0.20761,1.229,2.9643,0.66228,0.010506,4.7205,12.508,30.32,11.7
0.072301,0.43402,1.4745,4.6493,0.62073,0.014753,5.8184,5.5738,26.48,13.9
0.28564,0.48784,1.1987,2.8903,0.71604,0.013321,3.7106,12.191,30.018,12.2
0.23495,0.62437,1.4012,2.2165,0.57493,0.013137,5.22,14.296,22.352,10.1
0.20017,0.5276,1.1117,4.8867,0.68666,0.015338,6.1428,5.1723,27.892,12.8
0.094748,0.57768,1.0607,4.1953,0.65549,0.011139,5.5717,12.1,40.32,11.3
0.17632,0.38678,1.345,4.1722,0.73221,0.014332,7.3692,13.742,24.3,11.7
0.39009,0.77575,1.7702,4.7983,0.57348,0.013528,4.6105,11.433,41.974,0
0.19946,0.66004,1.1681,3.7325,0.68549,0.013997,4.522,7.6669,42.88,13.9
0.29601,0.25591,1.6277,2.7494,0.71539,0.015052,4.6579,6.3841,39.117,17.3
0.17745,0.35143,1.2001,2.3803,0.67038,0.011827,6.7406,9.9018,29.6,12.4
0.074563,0.32821,1.5439,3.4052,0.74019,0.009394,5.2075,10.408,23.332,11.8
0.26638,0.71442,1.198,2.6401,0.57228,0.013628,3.083,7.941,44.326,15.8
0.35586,0.34621,1.6821,2.5869,0.68596,0.014999,7.489,8.5137,32.138,0
0.32181,0.62247,1.4609,3.2661,0.61605,0.0095334,5.2131,6.6871,29.949,16.2
0.41823,0.5068,1.9141,2.4491,0.75861,0.009675,4.5557,12.884,35.04,0
0.23636,0.37888,1.1332,3.0583,0.59333,0.01122,3.5392,13.351,44.27,12.9
0.13731,0.62365,1.039,4.0222,0.69387,0.0092604,3.0067,6.4546,41.54,11.2
0.16041,0.51901,1.5222,3.8762,0.62661,0.011894,5.0617,14.869,21.423,9.9
0.20862,0.67479,1.5942,3.102,0.74036,0.0096519,4.5851,13.9,36.416,13.1
0.32381,0.48437,1.1412,5.0261,0.73653,0.012062,7.1648,8.2814,29.171,14.9
0.36794,0.25959,1.9518,2.1777,0.61908,0.0093392,5.2037,12.928,42.818,0
0.2633,0.68245,1.5627,4.4259,0.56185,0.012337,4.2416,8.1092,44.154,17.9
0.13352,0.51229,1.2255,3.8749,0.75963,0.0099231,7.7634,6.2688,24.636,12.2
0.3086,0.2769,1.0813,4.151,0.56548,0.015896,5.6867,8.7683,37.648,16.7
0.42896,0.42937,1.6929,3.9795,0.71505,0.013143,4.8709,13.536,25.623,0
0.36878,0.79813,1.2813,4.3044,0.69293,0.011904,5.4813,14.521,43.81,17.2
0.34317,0.43081,1.0401,3.9221,0.67294,0.011486,7.391,11.275,35.58,16
0.1683,0.24481,1.2937,2.8775,0.62918,0.014939,3.7918,6.6086,32.696,12.4
0.29132,0.29684,1.6355,4.7051,0.71645,0.010852,4.5635,6.862,31.167,15.6
0.18067,0.36789,1.9318,3.3724,0.63588,0.01315,3.3325,7.0824,38.07,14.7
0.28006,0.32014,1.8435,3.4445,0.66895,0.012696,3.9155,5.8469,31.582,16.1
0.062222,0.46099,1.5579,4.0896,0.56684,0.013969,3.8366,10.964,35.182,12.7
0.35894,0.23376,1.8547,3.3262,0.63992,0.011278,5.767,7.9842,29.133,0
0.18962,0.57813,1.6644,5.1496,0.74887,0.011452,3.955,14.226,27.197,11.6
0.27034,0.75159,1.09,2.9464,0.64541,0.013044,7.4876,7.2123,44.156,17.6
0.22359,0.67089,1.5252,3.1671,0.64632,0.014025,7.5711,13.93,23.348,12.3
0.097965,0.73607,1.6531,2.2941,0.66094,0.015261,4.9186,7.9505,25.831,12.5
0.13038,0.42818,1.5948,2.9785,0.68449,0.014632,3.5099,12.322,36.195,11.8
0.23986,0.75975,1.0964,3.9706,0.60671,0.0092263,5.8893,13.452,33.902,12.4
0.38595,0.32297,1.6213,2.6954,0.61791,0.0091295,6.4975,14.551,38.705,0
0.35269,0.52525,1.2821,2.9079,0.61726,0.015742,4.1435,10.403,25.105,13.1
0.22362,0.28533,1.3756,4.554,0.72256,0.015327,5.6919,13.209,37.69,13.6
0.067284,0.28757,1.2333,2.9134,0.59406,0.010645,4.3673,14.546,28.647,10.2
0.16893,0.44266,1.3022,4.4452,0.63195,0.0098743,6.0759,8.5852,29.053,12.5
0.077395,0.7203,1.4579,2.4061,0.74098,0.010972,6.0594,11.649,24.981,11.7
0.43399,0.59906,1.5413,4.7802,0.67141,0.0091498,5.4034,13.11,38.38,0
0.27892,0.20539,1.7183,3.5216,0.69192,0.014272,7.0137,5.3216,39.475,18.9
0.27694,0.24567,1.2516,2.5737,0.67289,0.012787,3.3346,14.914,26.257,10
0.17619,0.38039,1.042,3.757,0.6112,0.011861,7.7276,14.223,23.011,10.1
0.28678,0.41579,1.7193,3.744,0.61217,0.012452,7.2692,12.274,24.958,14.4
0.11291,0.42229,1.8623,4.2276,0.68684,0.0099893,3.3865,13.791,30.491,11.1
0.24507,0.4762,1.5157,2.9893,0.60632,0.015297,7.5335,11.066,29.111,14.6
0.28944,0.60109,1.8946,2.4353,0.6678,0.011999,6.0758,10.619,25.626,0
0.091808,0.20599,1.0592,3.1413,0.7159,0.011348,6.0878,14.959,36.18,10.7
0.26591,0.33935,1.7398,4.8403,0.73196,0.013179,6.2638,14.18,30.81,14.3
0.1659,0.57913,1.2954,4.0394,0.56951,0.015962,4.0238,11.104,28.671,11
0.33709,0.2168,1.0668,4.9545,0.57755,0.011327,5.6209,7.4964,33.552,16.6
0.36235,0.51313,1.9319,2.6146,0.64335,0.010962,5.9805,5.3947,21.572,0
0.17915,0.25903,1.17,3.2868,0.56795,0.013965,6.1967,6.7706,21.534,11.7
0.21266,0.47784,1.2027,4.7819,0.67959,0.0091611,7.4871,9.5595,21.431,12
0.092508,0.79906,1.8663,4.0189,0.56539,0.011258,5.3089,6.0202,34.255,14.1
0.18035,0.4703,1.5778,2.3978,0.57147,0.011107,5.5986,10.649,26.019,12.4
0.41509,0.69544,1.4445,5.1195,0.67565,0.010641,7.043,9.5427,26.229,16.7
0.43218,0.28559,1.5126,5.0891,0.68966,0.013303,5.3383,10.808,42.763,0
0.20049,0.33726,1.4235,2.9941,0.64891,0.013393,5.6632,8.8844,41.816,15.2
0.17014,0.44002,1.5177,2.3588,0.60627,0.0098294,3.4839,13.933,20.815,9.9
0.38561,0.50436,1.1137,3.6446,0.67989,0.0096315,7.8811,11.56,31.508,16.2
0.3955,0.3577,1.824,3.1602,0.74826,0.010709,7.7756,10.138,34.094,0
0.44749,0.66259,1.3138,2.3469,0.56881,0.014691,5.0504,8.8716,33.058,19.2
0.40686,0.44355,1.6044,2.4577,0.6272,0.010014,4.2144,8.8197,26.738,0
0.13624,0.58024,1.7997,2.7988,0.73925,0.01422,5.6719,14.73,34.102,12.9
0.13708,0.71466,1.862,3.1132,0.6254,0.01488,5.4527,5.549,39.43,15.4
0.22067,0.36798,1.3335,3.2741,0.71896,0.0092708,6.6233,13.757,27.125,12.1
0.31274,0.33913,1.622,2.3987,0.75335,0.01327,4.9086,5.3357,41.419,0
0.29142,0.7087,1.5046,2.197,0.74381,0.011875,6.6518,6.5411,40.361,0
0.41384,0.66677,1.7571,3.3889,0.70038,0.012958,5.9137,8.4791,37.586,0
0.11435,0.20091,1.562,3.8128,0.67017,0.013862,7.6275,14.472,42.562,13.6
0.29164,0.75573,1.1169,3.1957,0.56735,0.012769,6.6761,6.8422,30.636,15.6
0.089267,0.38193,1.7801,3.7842,0.71381,0.013473,7.4557,5.6369,24.374,14.1
0.21653,0.64388,1.893,2.2509,0.58751,0.011969,6.8128,10.274,38.842,16.9
0.11792,0.60364,1.6187,2.1938,0.70805,0.015942,3.6309,8.6358,24.757,12
0.33576,0.30672,1.9868,2.2243,0.56796,0.01463,7.289,10.693,38.833,0
0.25781,0.55154,1.1907,3.6836,0.57018,0.0093927,4.666,11.339,42.279,15.3
0.31936,0.61116,1.6957,4.5728,0.69212,0.01264,4.6487,14.372,26.142,12.7
0.25448,0.64419,1.2542,4.7101,0.66763,0.015371,4.7435,14.383,43.173,13.8
0.28508,0.26106,1.3669,3.0008,0.61322,0.010586,2.9966,13.96,31.317,10.9
0.28137,0.38936,1.994,5.125,0.75291,0.013664,6.6208,8.3704,33.049,17.6
0.15934,0.63103,1.778,2.4165,0.60432,0.010428,6.1105,12.282,40.839,14.5
0.057558,0.32127,1.4691,3.3085,0.62808,0.009447,6.7967,9.0566,36.837,0
0.27043,0.23087,1.3075,5.0696,0.7463,0.011646,6.0784,10.655,40.744,15.7
0.43308,0.2453,1.888,3.8606,0.59887,0.01055,6.5188,10.998,34.637,0
0.4374,0.54905,1.0998,2.6731,0.58042,0.010024,6.3478,11.429,29.291,16.4
0.11515,0.43371,1.8,3.3727,0.71102,0.011066,6.19,13.881,25.221,12
0.24214,0.26779,1.1324,2.3653,0.57586,0.013389,5.0467,11.416,41.394,14.4
0.35543,0.7857,1.7815,4.98,0.70783,0.010775,6.5863,11.965,39.313,19
0.34889,0.39103,1.5104,4.4925,0.67456,0.015677,3.8479,14.102,38.785,14.9
0.16447,0.57645,1.4628,2.5616,0.66988,0.015787,5.2007,10.94,22.754,11.7
0.12994,0.29778,1.0369,2.9915,0.60603,0.01151,3.6617,15.016,32.818,9.9
0.20514,0.34991,1.3648,3.3705,0.74526,0.012468,6.0359,5.0781,34.673,14.5
0.36098,0.59431,1.5283,4.6506,0.75249,0.011196,6.9754,7.8818,20.352,15.1
0.08766,0.39723,1.3056,2.2274,0.59244,0.012108,6.8239,11.843,37.843,12.5
0.23391,0.75156,1.9889,4.9711,0.6523,0.015334,4.9223,11.06,33.988,15.3
0.38834,0.37088,1.6633,3.9801,0.69129,0.01117,4.6482,6.912,22.497,0
0.16463,0.4129,1.5358,5.1458,0.56564,0.013967,7.5158,13.688,22.959,11.4
0.43211,0.46454,1.8758,4.7682,0.63103,0.013418,7.3127,5.2399,21.901,0
0.20069,0.28952,1.0341,4.52,0.62545,0.014722,3.8581,11.791,41.87,12.1
0.35286,0.33778,1.3589,3.2628,0.61349,0.011361,3.4248,9.5456,31.347,14.7
0.061614,0.58226,1.0595,2.6809,0.69694,0.012882,3.0202,7.9109,29.395,11.4
0.1086,0.24472,1.4607,3.2845,0.72491,0.012763,7.0776,9.6338,20.331,12
0.051993,0.29974,1.3659,4.3279,0.59188,0.010951,6.2147,7.902,28.028,0
0.11217,0.4326,1.8957,4.8366,0.63872,0.013728,4.2511,14.53,35.597,11.7
0.13278,0.26579,1.5658,2.9963,0.57423,0.010109,3.2376,11.839,39.524,11.5
0.37295,0.35903,1.8959,3.9973,0.56288,0.011408,5.6583,11.308,31.148,17.8
0.37444,0.2869,1.9748,4.6746,0.62802,0.013314,4.5088,5.9222,33.018,19.3
0.38012,0.65836,1.9476,3.1739,0.63795,0.010053,4.6585,10.567,33.737,0
0.11417,0.27025,1.3986,4.6674,0.597,0.012506,3.6216,13.676,39.146,10.6
0.27574,0.43374,1.4901,4.834,0.74101,0.012489,5.6361,14.127,34.445,14
0.36031,0.59684,1.4697,2.8326,0.68052,0.01029,3.9775,13.65,23.121,0
0.30823,0.46239,1.6126,4.3857,0.62066,0.0093008,7.1675,8.7231,36.513,18.7
0.40829,0.36446,1.9979,4.6764,0.71827,0.013596,5.7084,8.8968,40.536,0
0.28813,0.66898,1.9877,4.5381,0.73058,0.012399,7.3588,8.3685,25.113,16.5
0.24774,0.21873,1.8276,2.9661,0.6955,0.014557,6.3992,11.538,25.914,14.4
0.24096,0.76185,1.2411,2.8006,0.61449,0.014431,4.6471,11.061,24.58,11.5
0.084984,0.38535,1.2309,4.9009,0.74738,0.0092232,5.9582,5.4682,30.603,12.1
0.25863,0.7042,1.625,2.9389,0.74094,0.014371,5.8033,14.002,29.182,13.6
0.18509,0.57131,1.0869,3.2998,0.59748,0.014674,6.6062,11.777,42.83,13.7
0.37838,0.52923,1.0155,2.4574,0.66295,0.015667,7.2053,14.38,44.315,18
0.19901,0.39254,1.7832,2.81,0.75183,0.015512,4.8186,8.4791,37.297,15.1
0.33664,0.68021,1.5937,2.4648,0.6719,0.0093016,6.7782,11.626,34.966,0
0.1408,0.62823,1.7245,3.206,0.56655,0.014905,6.8415,10.126,37.654,14.8
0.36647,0.3984,1.9137,3.9034,0.61758,0.010868,7.4409,8.691,23.73,0
0.42853,0.5905,1.9822,2.7548,0.72575,0.012457,5.9439,5.4789,34.091,0
0.30342,0.49886,1.0596,3.7188,0.57064,0.014905,5.9634,11.94,36.161,15
0.29938,0.77231,1.1769,3.598,0.72848,0.012479,6.802,6.8288,37.271,16.3
0.41577,0.29759,1.4281,2.2989,0.60515,0.013663,7.3467,8.4773,20.661,0
0.41211,0.48264,1.9105,3.1572,0.69822,0.0091221,5.5517,8.3481,28.383,0
0.43134,0.6503,1.3339,4.0718,0.64311,0.013035,7.7875,11.188,23.744,15.5
0.38531,0.6357,1.1088,2.6574,0.6194,0.011965,5.6321,7.781,40.679,19.6
0.36711,0.36425,1.6157,2.478,0.69399,0.011432,6.3375,7.983,36.991,0
0.20751,0.43509,1.207,4.3469,0.72386,0.015485,5.5606,6.9614,35.053,13.7
0.12927,0.44624,1.8531,3.4605,0.74513,0.011612,6.4812,10.916,22.502,13
0.21496,0.75482,1.0556,3.3254,0.60813,0.010595,4.7756,14.271,32.542,10.6
0.3713,0.41016,1.4587,5.0266,0.5866,0.0094922,6.5204,14.347,22.703,11.8
0.31068,0.28764,1.694,4.0501,0.56874,0.014585,7.9211,9.3974,28.599,17.4
0.069522,0.33512,1.581,3.9774,0.6105,0.01358,3.2905,14.435,22.293,10.5
0.18359,0.59063,1.5039,3.7661,0.63582,0.014382,4.4026,11.523,43.035,13.8
0.18227,0.68806,1.7876,2.5463,0.59148,0.011905,6.4267,11.607,36.979,14.9
0.053755,0.27717,1.7639,4.699,0.70939,0.015612,7.5886,7.2607,32.724,0
0.3651,0.51347,1.6174,3.848,0.7062,0.0094438,5.4539,7.3292,28.415,0
0.27066,0.64621,1.4123,3.6962,0.58579,0.010504,4.4541,9.5297,25.987,13
0.15531,0.73495,1.5861,4.9893,0.68362,0.010755,3.5027,10.494,31.046,11.9
0.3266,0.65566,1.3994,3.8755,0.60112,0.015605,5.554,7.7925,25.708,15
0.43117,0.61365,1.7079,4.1441,0.71579,0.013063,5.5062,13.817,29.804,0
0.14705,0.36898,1.9048,4.2813,0.73061,0.011651,6.1551,5.3456,42.981,16.3
0.2379,0.51194,1.7663,3.1819,0.6852,0.011288,4.5455,11.491,30.822,13.9
0.091155,0.34169,1.9718,4.27,0.69189,0.011283,3.0891,10.735,20.888,11.7
0.1559,0.3144,1.4493,4.4793,0.68559,0.011203,4.4502,5.8124,24.279,12.1
0.33851,0.25367,1.9178,3.4623,0.57594,0.013005,7.1489,8.5037,39.477,0
0.33334,0.55457,1.377,3.3548,0.64566,0.011961,4.0846,9.9976,20.977,12.5
0.27593,0.22949,1.8723,4.7534,0.62765,0.015818,7.7639,14.916,23.923,13.4
0.051167,0.34891,1.3463,2.8733,0.71118,0.010581,5.2322,7.6244,28.625,0
0.41118,0.20762,1.1322,3.3375,0.72812,0.010493,7.6662,14.728,29.361,14.2
0.44395,0.27325,1.761,3.9114,0.68423,0.012429,4.0923,6.4713,35.859,0
0.37097,0.60179,1.4716,5.0067,0.6783,0.010587,6.4092,8.2364,38.703,19.6
0.44926,0.36184,1.9319,4.2625,0.57905,0.010721,7.6633,9.8278,42.043,0
0.36172,0.21097,1.7708,4.2307,0.73353,0.013064,6.1205,6.1415,25.322,0
0.064548,0.46673,1.3266,3.0352,0.65929,0.010272,7.659,14.432,34.767,12.4
0.050323,0.7418,1.6829,2.3949,0.75928,0.011201,7.0361,9.6445,34.659,0
0.24104,0.53147,1.1753,3.935,0.59096,0.012118,5.6781,9.649,40.833,15.4
0.44847,0.78335,1.7459,2.7732,0.56727,0.01032,5.8777,11.313,29.099,0
0.30462,0.73478,1.2535,3.0324,0.58508,0.0127,7.0938,8.0278,39.672,18.6
0.22481,0.53032,1.9861,4.2426,0.75403,0.0096718,7.4805,5.6144,23.063,15.6
0.30229,0.42206,1.3196,4.5604,0.62034,0.013252,5.2999,7.9559,40.79,17.6
0.27821,0.2423,1.2663,2.6859,0.67206,0.010415,5.4518,12.324,43.855,15.7
0.35495,0.24804,1.9382,5.0967,0.68142,0.015702,4.6433,14.042,19.989,12.6
0.24331,0.28848,1.315,2.6874,0.67858,0.013603,4.7348,5.5669,21.159,12.7
0.072343,0.24291,1.0157,5.0943,0.70696,0.014267,3.1566,6.2061,26.513,11.8
0.40734,0.78324,1.9941,3.2137,0.61846,0.010311,6.7057,12.21,24.702,0
0.22358,0.22736,1.6555,4.5164,0.73258,0.014497,5.1575,8.5082,21.365,13.2
0.37778,0.26362,1.0061,2.9984,0.74855,0.01372,4.9183,13.599,36.851,14.1
0.29324,0.46366,1.9613,4.642,0.5621,0.0099913,5.404,10.836,27.305,15.3
0.22555,0.43896,1.1373,5.0316,0.63201,0.014859,3.1967,9.2683,21.871,10.6
0.17553,0.76759,1.8545,2.6939,0.66718,0.011064,7.5044,5.8439,39.667,17.1
0.11976,0.63199,1.232,2.7947,0.60323,0.015837,4.8992,11.383,21.144,10.4
0.14283,0.7249,1.4601,2.1825,0.65299,0.014769,7.3494,8.0407,25.88,13.1
0.38263,0.46265,1.5071,2.7297,0.5903,0.015348,7.9537,8.9308,40.65,0
