chord,span,airfoil mass,total mass,X_theta,Ia,dhh,dah,daa,Vcr
0.41034,0.5448,1.8452,4.3892,0.6772,0.010727,6.3221,5.8648,35.629,0
0.31438,0.63785,1.8908,5.1202,0.71381,0.01307,7.6316,10.831,20.405,15.1
0.098344,0.71763,1.4843,4.7079,0.60188,0.012866,6.1394,5.3499,35.348,13.8
0.19496,0.22972,1.4896,2.7508,0.58462,0.010438,3.7226,6.9207,21.046,11.7
0.30408,0.36912,1.5386,4.2588,0.65982,0.012751,5.2159,6.2693,32.239,16.4
0.3912,0.72436,1.2703,2.7987,0.673,0.013482,5.0751,7.0898,43.678,0
0.082828,0.26343,1.142,2.6727,0.68419,0.013016,3.2504,14.342,38.197,10.1
0.34514,0.23804,1.8604,4.9765,0.75688,0.015013,6.9178,10.164,24.42,16.2
0.20944,0.28036,1.0309,4.9907,0.62026,0.011069,4.6547,9.7007,36.185,12.5
0.060091,0.70532,1.559,4.7356,0.62958,0.012122,3.2612,6.8011,36.55,13
0.18233,0.73909,1.1182,5.1386,0.668,0.013948,7.9875,7.9085,30.343,13.1
0.23594,0.65837,1.8182,2.474,0.59562,0.011517,3.2735,10.249,28.376,13.2
0.12027,0.32537,1.9052,4.1995,0.65369,0.015385,3.5101,12.485,38.387,12.4
0.27474,0.31052,1.5972,3.0731,0.58682,0.010488,7.4647,5.7445,26.042,16.2
0.071502,0.46503,1.0133,4.8649,0.59933,0.0096536,4.5268,9.5906,22.522,10.7
0.44816,0.39926,1.2973,2.3594,0.61965,0.0093245,5.5171,12.644,35.757,0
0.085957,0.24852,1.7772,4.8887,0.66675,0.0097641,7.119,8.411,27.329,13.5
0.34853,0.2062,1.0484,4.177,0.68069,0.012683,6.6385,12.103,39.514,16.5
0.16519,0.61552,1.5567,3.3629,0.57232,0.014461,4.6779,11.109,38.511,13.3
0.091925,0.27673,1.5495,3.629,0.7381,0.014593,6.6617,5.5433,21.802,13.1
0.085411,0.67901,1.943,4.2244,0.58642,0.014059,3.5418,6.2049,35.998,13.5
0.18153,0.59229,1.7491,3.9229,0.70801,0.010644,6.6648,14.736,41.653,14.6
0.084494,0.41986,1.3692,4.2284,0.67959,0.014526,4.8283,7.0903,22.147,12.2
0.35877,0.3234,1.3883,3.8286,0.60579,0.013494,5.4124,6.5485,39.528,19.8
0.090243,0.37644,1.2374,3.7659,0.5783,0.011837,3.5142,6.1528,39.591,11.8
0.16663,0.56212,1.9644,3.4708,0.69895,0.014307,5.1532,11.585,22.724,12.9
0.4235,0.31248,1.2662,4.5668,0.65752,0.014383,4.97,7.7594,20.911,14.3
0.31932,0.45774,1.4517,4.0029,0.57188,0.011211,6.8536,11.994,23.113,13.4
0.10206,0.25541,1.0078,3.4426,0.69111,0.01406,5.646,6.1182,35.774,12
0.1006,0.28058,1.0986,2.5994,0.59365,0.010374,4.5774,8.1943,25.419,10.4
0.15042,0.73575,1.7032,3.8405,0.59689,0.010484,3.3767,14.168,37.648,11
0.27312,0.38806,1.1662,4.0408,0.75759,0.010193,4.279,8.998,21.83,11.9
0.32364,0.44143,1.9828,3.3799,0.68413,0.010081,4.8967,6.6413,38.933,0
0.39844,0.41047,1.6855,3.0557,0.66613,0.014827,5.9775,8.3831,27.461,0
0.23104,0.45359,1.3596,3.8483,0.70851,0.01197,5.1368,6.2787,20.591,12.6
0.16607,0.39051,1.6537,5.0441,0.74715,0.012205,4.1924,12.669,38.963,13
0.34626,0.64621,1.1059,4.218,0.65265,0.010485,3.4826,13.266,24.355,10.1
0.11543,0.59959,1.8944,3.723,0.70054,0.010075,7.7573,10.439,36.973,14.9
0.064625,0.68552,1.7486,2.5339,0.66501,0.011281,5.7222,9.0188,30.357,13.3
0.1223,0.35323,1.0205,4.9443,0.69074,0.015528,3.8076,14.241,39.846,10.3
0.28096,0.46402,1.2576,4.4291,0.60573,0.0094493,6.8266,11.742,37.86,16.1
0.30682,0.45143,1.3908,4.6217,0.62349,0.014702,6.9354,13.553,32.621,14.9
0.30426,0.77054,1.444,2.3534,0.73335,0.013418,4.7654,15,25.584,12.5
0.31098,0.56299,1.3872,2.5999,0.56503,0.011948,3.9105,12.288,29.239,12.6
0.38662,0.64054,1.571,2.7039,0.75148,0.010857,7.6129,7.2677,29.319,0
0.085,0.58407,1.1806,2.3085,0.70463,0.011432,6.2931,8.8687,35.664,12.2
0.05866,0.74634,1.8006,4.4108,0.72262,0.011683,6.0764,10.785,33.231,16.1
0.16003,0.34918,1.4516,2.8564,0.72089,0.015903,3.14,10.387,22.157,11.2
0.37084,0.79349,1.0669,4.9915,0.56364,0.013787,6.9087,10.371,42.114,0
0.4096,0.57556,1.1379,2.8267,0.59643,0.0092927,3.5247,11.194,43.472,19.4
0.19178,0.44638,1.9843,5.01,0.69533,0.015918,6.8242,8.397,36.54,16.6
0.14767,0.3773,1.6802,3.7568,0.64232,0.013218,6.7426,10.865,33.775,13.9
0.28343,0.50709,1.0826,4.332,0.75923,0.011482,7.8463,8.4945,42.144,16.5
0.23188,0.44806,1.2177,2.5503,0.62178,0.014083,6.9044,11.968,20.225,11.3
0.38729,0.7534,1.771,2.3013,0.63564,0.01393,6.6376,7.2728,26.706,0
0.31921,0.4865,1.6237,2.8826,0.59542,0.014808,6.8246,14.375,22.677,12.6
0.12289,0.25946,1.4898,2.753,0.73918,0.0096936,3.2108,10.603,39.292,11.9
0.17478,0.30739,1.339,2.8037,0.66203,0.015345,6.1346,6.0453,29.751,13.4
0.071847,0.50077,1.4317,5.166,0.72232,0.0124,7.4622,6.4055,29.73,14.1
0.42094,0.7505,1.7136,4.0283,0.62866,0.015552,3.6139,12.336,36.142,17.1
0.38326,0.43897,1.7498,4.679,0.62449,0.012866,7.8856,10.523,28.241,18.1
0.29779,0.41638,1.7565,3.415,0.65847,0.013863,7.8537,8.3075,40.925,0
0.34563,0.7725,1.0319,3.2439,0.69253,0.010971,4.1419,12.141,35.594,13.7
0.28624,0.59626,1.0476,3.2197,0.65027,0.010686,6.5652,13.592,27.018,11.7
0.34242,0.28266,1.8367,2.5891,0.67764,0.011563,7.0238,10.068,32.22,0
0.40082,0.41189,1.4494,5.0639,0.56846,0.015811,3.936,11.701,34.641,16.7
0.32004,0.41661,1.6203,4.6068,0.56385,0.0095871,7.864,11.543,25.761,15.6
0.2114,0.27321,1.2684,2.9468,0.62633,0.010066,4.73,6.2466,42.084,15.1
0.087711,0.75802,1.399,2.3155,0.62847,0.014152,6.9634,10.479,37.136,13.2
0.40745,0.23288,1.3037,2.3119,0.5991,0.014041,6.5988,13.808,34.541,16.8
0.078274,0.75365,1.8004,3.0311,0.66873,0.015893,6.5684,13.42,30.812,13.1
0.23825,0.53643,1.2691,4.4204,0.66078,0.013528,4.5287,6.4172,31.869,13.8
0.19498,0.67287,1.7803,4.1788,0.5867,0.0091509,5.7892,8.0382,43.465,17.2
0.44236,0.37197,1.8008,4.8616,0.67951,0.015188,7.7087,10.522,38.19,0
0.2807,0.21551,1.4465,4.1122,0.66424,0.011606,7.6757,13.325,41.207,17
0.19901,0.55591,1.8726,4.9738,0.69369,0.010447,6.2593,5.7505,30.148,15.5
0.31677,0.76024,1.811,3.6269,0.71135,0.011919,7.8489,14.91,41.584,18.2
0.20555,0.47285,1.2467,4.5266,0.73657,0.015396,5.7814,11.019,23.702,11.8
0.40989,0.47024,1.2057,4.8723,0.71252,0.015177,4.4148,11.762,36.587,16
0.099126,0.44439,1.2753,4.3233,0.61668,0.015273,7.1229,8.9303,32.428,13
0.32792,0.70062,1.6096,3.8975,0.62521,0.012195,6.559,13.874,38.001,17.1
0.057445,0.60487,1.4385,3.4868,0.58341,0.014703,4.6143,7.4923,28.548,0
0.20028,0.52793,1.5619,3.3608,0.63963,0.012608,6.2777,14.539,38.039,13.7
0.21003,0.69912,1.1343,2.3547,0.57685,0.010147,4.6111,8.0473,20.272,10.9
0.26596,0.25722,1.1465,4.0667,0.73186,0.01582,5.8442,14.999,33.819,12.4
0.25618,0.39841,1.43,3.6487,0.57421,0.015214,3.3132,9.3918,40.646,15.1
0.20781,0.56808,1.8186,4.832,0.74622,0.010335,4.2829,14.009,34.814,13.3
0.25154,0.56769,1.8194,3.769,0.60042,0.012177,5.1296,14.691,35.481,13.9
0.32816,0.6321,1.3469,3.7243,0.67134,0.010095,5.8003,11.978,30.641,14.5
0.38451,0.63883,1.36,3.5359,0.63728,0.014429,6.6614,9.3328,37.324,19.3
0.42809,0.67054,1.7056,2.5013,0.63799,0.013136,5.2869,5.5334,25.697,0
0.38368,0.20939,1.8637,2.4075,0.69381,0.012501,4.08,10.746,23.035,0
0.31847,0.55975,1.056,2.3423,0.5905,0.0091373,5.1659,13.352,35.415,13.8
0.25805,0.71832,1.0977,4.8975,0.5816,0.012619,3.7058,10.624,20.094,10
0.35667,0.70923,1.9168,5.1342,0.66103,0.0109,3.4938,10.108,34.62,16.9
0.35515,0.24978,1.6616,3.7242,0.59421,0.01557,5.9424,9.4363,43.528,0
0.31237,0.47117,1.8397,3.7712,0.67078,0.01376,4.8259,7.4229,34.453,17.5
0.39675,0.44407,1.1126,3.5048,0.62004,0.01181,7.1568,9.0663,29.734,16.9
0.19418,0.28415,1.2601,2.4337,0.64588,0.010801,4.4778,9.2786,22.96,11.3
0.24803,0.62384,1.2436,4.5285,0.57482,0.011757,3.007,7.2368,20.013,11.1
0.12567,0.28549,1.2681,2.698,0.58773,0.013192,7.4953,14.424,25.51,10.7
0.24307,0.42561,1.5238,2.9679,0.57367,0.012054,3.8593,5.2911,43.847,17.2
0.22224,0.77694,1.7624,2.1953,0.69601,0.013942,6.2156,10.553,25.433,14.1
0.35895,0.33682,1.3709,4.8461,0.73128,0.011817,4.5801,11.116,42.735,17.4
0.41364,0.55496,1.3326,4.7325,0.64848,0.01533,3.1559,10.354,37.892,17
0.12172,0.40192,1.1877,3.1391,0.64077,0.01284,3.2337,10.557,26.85,10.1
0.1466,0.34589,1.1542,5.0425,0.74713,0.014731,6.6313,6.7881,28.989,12.3
0.12552,0.20072,1.3164,4.2722,0.68505,0.012801,5.1852,7.9043,32.521,12.2
0.35462,0.65744,1.5761,4.4163,0.68911,0.0098625,5.512,8.5026,22.284,14.8
0.10914,0.3189,1.6723,3.4678,0.69888,0.010797,3.0388,10.353,26.965,11.3
0.42849,0.74387,1.3927,2.2479,0.69429,0.01486,7.8475,5.5993,31.238,0
0.28299,0.61198,1.7194,4.1234,0.70538,0.011617,5.8979,6.1912,21.421,14.8
0.44191,0.37089,1.595,5.0598,0.59716,0.010351,4.6982,14.359,29.747,14.1
0.15929,0.29117,1.3971,3.2975,0.58622,0.012045,3.4476,11.176,20.254,9.9
0.2793,0.67384,1.2354,3.5174,0.67387,0.0094298,5.4714,11.453,25.512,12.4
0.38482,0.78265,1.8464,3.6913,0.61578,0.014226,4.1747,14.603,35.487,15.4
0.2901,0.30356,1.0903,2.9391,0.73171,0.015377,6.4882,12.282,25.727,12.4
0.28042,0.68638,1.4038,5.1386,0.578,0.011247,5.547,5.6361,38.122,17.8
0.27262,0.51762,1.83,4.7496,0.71781,0.011225,5.251,12.552,22.727,13.4
0.093897,0.36193,1.5246,5.0913,0.70208,0.011183,4.4473,13.534,42.771,11.9
0.30571,0.35322,1.0887,4.6881,0.67694,0.015637,3.2951,10.876,27.108,11.6
0.38109,0.31459,1.4425,3.3535,0.72531,0.013738,4.028,8.211,23.325,14.5
0.31859,0.54259,1.1698,2.6163,0.65522,0.015357,5.7509,5.3594,21.327,13.7
0.37203,0.47082,1.3826,4.5422,0.63286,0.012726,6.5483,13.745,28.197,14.2
0.31005,0.7849,1.076,3.9344,0.64278,0.011164,4.3092,12.618,44.86,15.6
0.12463,0.66869,1.1958,5.1504,0.72045,0.01197,6.6343,10.014,40.205,12.7
0.1926,0.24395,1.591,4.9039,0.59875,0.012027,6.7358,5.4218,43.638,17.6
0.35547,0.53529,1.1838,3.6671,0.66357,0.01596,7.2643,14.654,36.954,15.8
0.2114,0.76099,1.4795,2.8687,0.63926,0.013936,5.7828,12.596,44.867,15.2
0.43497,0.52104,1.9639,2.5202,0.57029,0.01113,5.891,10.34,42.51,0
0.26622,0.45919,1.5427,4.3105,0.56333,0.014606,3.7025,9.8147,26.401,12.8
0.19764,0.59706,1.1696,3.0097,0.59964,0.010366,4.6242,13.833,31.758,10.6
0.21159,0.30754,1.9689,3.3957,0.7289,0.013307,4.8731,13.802,39.601,14.8
0.23598,0.68839,1.8984,3.461,0.62687,0.013177,7.5,12.051,29.416,15.3
0.34398,0.77246,1.5428,3.7936,0.62222,0.0094986,3.8999,5.9599,31.567,16.7
0.053733,0.74902,1.6427,2.1776,0.56608,0.010459,5.2648,6.3027,20.196,0
0.34083,0.41247,1.7804,3.4833,0.64731,0.0093445,3.2382,5.941,34.831,0
0.14643,0.70482,1.8572,5.0641,0.65778,0.010542,4.121,10.398,39.033,13.6
0.18903,0.47674,1.6393,4.9253,0.59231,0.014009,5.8787,9.363,42.086,16
0.20722,0.30739,1.6333,4.0453,0.62559,0.014621,7.9874,14.84,23.156,12.1
0.1429,0.21418,1.6074,2.5057,0.64149,0.015189,5.7307,8.72,25.189,12.7
0.22638,0.77372,1.124,3.5856,0.73138,0.0093037,6.4481,14.82,27.062,11
0.10351,0.61117,1.9095,4.0059,0.74,0.010354,6.7621,8.4926,30.446,14.1
0.11229,0.6914,1.6249,4.389,0.72102,0.0094706,7.744,10.006,38.859,14.2
0.34696,0.69868,1.1565,3.5452,0.68362,0.015525,7.1654,13.984,34.543,15
0.2831,0.71296,1.0349,4.8296,0.64155,0.0092547,6.7207,6.5783,23.578,13.1
0.29238,0.35269,1.3242,3.3787,0.64127,0.011703,6.039,6.6989,24.682,14.3
0.087852,0.39391,1.7696,2.8757,0.70807,0.01385,7.1104,13.31,27.314,12.7
0.17375,0.51382,1.3253,4.6688,0.72206,0.012899,4.3048,11.836,25.821,11.1
0.23257,0.43074,1.5386,5.1484,0.71104,0.015863,4.1639,10.316,21.266,12.2
0.35275,0.56119,1.8572,5.1381,0.7459,0.011867,2.9917,10.439,25.173,14.5
0.13771,0.39548,1.0959,4.4159,0.7097,0.012803,4.6807,13.353,33.794,10.6
0.43302,0.7357,1.3565,3.8125,0.62934,0.01336,6.9731,12.489,23.118,14.2
0.37896,0.21509,1.4144,4.3675,0.71627,0.011571,6.7143,13.953,26.045,13.9
0.10184,0.33504,1.35,3.0346,0.7455,0.0093592,5.9533,6.659,40.94,13.1
0.11702,0.50132,1.9993,3.2395,0.56942,0.010496,4.9792,8.3667,25.72,12.9
0.42445,0.60991,1.9621,3.4872,0.74807,0.0090408,6.0415,13.041,25.805,0
0.42299,0.65796,1.8264,3.8937,0.71852,0.011303,4.1073,8.1539,34.593,0
0.38197,0.37428,1.4026,4.7595,0.68295,0.015938,4.0085,13.302,36.877,15.2
0.14958,0.48547,1.3991,3.9716,0.7201,0.0097355,7.0972,13.441,28.843,11.9
0.22203,0.54334,1.7008,4.4007,0.71158,0.011724,5.1365,14.593,34.304,13.2
0.38989,0.36581,1.6223,3.9384,0.75269,0.0096013,5.4925,10.246,22.234,0
0.41187,0.73063,1.439,4.5185,0.58969,0.013339,4.2931,9.4866,41.08,0
0.12848,0.38231,1.4833,3.1867,0.7197,0.015912,3.7852,7.3988,37.536,12.8
0.20019,0.78422,1.9723,4.1044,0.73202,0.011813,6.1497,14.882,33.967,14.2
0.42344,0.63221,1.484,4.0904,0.73753,0.010391,4.9668,14.952,30.039,0
0.31354,0.74081,1.9954,4.1328,0.58169,0.0092528,6.0805,10.701,44.029,0
0.34844,0.59751,1.5233,2.953,0.7524,0.012781,3.1414,11.993,32.973,0
0.073612,0.73402,1.3302,2.8624,0.58279,0.011176,4.1322,11.55,21.634,10.4
0.16017,0.36909,1.8801,3.5063,0.71118,0.013223,6.9063,6.1693,44.444,17.1
0.38944,0.23039,1.4662,3.1503,0.68604,0.010612,5.8894,11.062,34.977,0
0.22937,0.22125,1.5138,3.3965,0.58161,0.012219,5.2444,10.541,40.115,15.5
0.33034,0.72334,1.0522,2.8323,0.65193,0.01571,6.9402,9.5487,28.316,14.4
0.073638,0.64454,1.5068,2.7731,0.64544,0.010181,6.7485,8.7135,43.525,14
0.056869,0.69743,1.6266,3.7895,0.6901,0.014086,3.4624,13.806,20.339,0
0.16772,0.30795,1.9263,2.3778,0.67622,0.01346,6.2463,13.676,21.379,12.5
0.37674,0.51735,1.6944,2.8105,0.66866,0.013918,7.7722,9.4754,22.115,0
0.072936,0.57767,1.7962,4.2469,0.62906,0.015628,5.591,14.568,21.82,11.9
0.13281,0.66502,1.9142,4.521,0.61911,0.010063,7.2296,12.879,26.751,12.8
0.14112,0.39261,1.8296,4.6398,0.67414,0.013003,4.4201,12.021,39.886,13.4
0.22664,0.46773,1.4657,3.0104,0.69508,0.015326,7.5326,12.502,26.493,13.3
0.32586,0.2791,1.1235,2.746,0.58915,0.013095,3.3568,13.253,38.053,13.4
0.42034,0.49558,1.6549,4.8437,0.66771,0.010975,7.8698,5.3943,28.136,0
0.43921,0.41902,1.3091,2.536,0.74315,0.0099483,4.6506,14.005,32.471,0
0.29612,0.54988,1.6983,2.2613,0.66558,0.0092245,7.1257,8.4299,41.148,0
0.14843,0.54889,1.9377,2.3167,0.5708,0.0091443,6.3974,11.016,22.831,12.7
0.3685,0.57071,1.0702,2.3811,0.5872,0.014522,3.452,7.4087,26.071,13.7
0.091929,0.71501,1.6982,4.3745,0.69011,0.012614,4.6219,11.648,22.919,11.7
0.10913,0.21186,1.9643,5.0844,0.58477,0.012272,6.2735,7.9319,38.843,15.2
0.27325,0.45668,1.2672,4.4345,0.73968,0.014099,5.0242,14.413,26.366,11.5
0.26327,0.77285,1.2677,2.9236,0.74553,0.0094801,4.487,10.946,25.062,12.2
0.30435,0.67902,1.5017,4.1257,0.71919,0.010634,5.9942,6.1546,32.874,16.6
0.38514,0.75247,1.4982,3.0061,0.6905,0.015421,5.5392,14.772,24.912,13
0.094474,0.37841,1.3964,3.4356,0.6223,0.013857,3.4494,9.0509,27.36,11.2
0.1726,0.26334,1.5938,3.0215,0.59104,0.0090046,4.408,10.538,41.753,14
0.066901,0.74283,1.131,4.6745,0.72009,0.015425,3.6765,10.077,30.104,12.3
0.11943,0.54511,1.6062,2.8166,0.66399,0.015924,5.4396,11.979,30.266,12.3
0.063911,0.3757,1.8014,3.2128,0.57666,0.012578,4.8242,12.425,33.099,12.6
0.37181,0.69015,1.1895,2.5444,0.7242,0.013465,3.0706,13.99,32.864,12.5
0.26781,0.56387,1.7604,4.7393,0.63657,0.0095925,6.6594,8.3499,40.974,18.9
0.19869,0.69693,1.1765,2.5619,0.73598,0.0093086,6.4236,12.368,30.909,12.1
0.20194,0.78779,1.399,3.4939,0.59136,0.011282,4.5603,13.975,26.156,10.3
0.17427,0.44532,1.708,2.6042,0.73426,0.0095821,5.2987,5.3339,38.81,15.2
0.33002,0.32871,1.6799,3.8452,0.73014,0.01291,7.4989,9.2252,28.933,16.8
0.2456,0.35358,1.9292,3.5736,0.6108,0.012019,6.5027,9.0533,24.526,15
0.3925,0.55052,1.3736,2.8384,0.6038,0.012656,5.1571,12.443,21.741,12.4
0.38893,0.60793,1.1367,4.7485,0.59997,0.013251,5.7052,6.6532,20.121,14
0.35859,0.65887,1.4211,2.3437,0.67715,0.010219,6.6331,10.373,26.307,0
0.41682,0.65492,1.887,2.3797,0.59671,0.01416,6.4736,12.8,32.528,0
0.2202,0.56674,1.8558,4.1857,0.66472,0.011092,6.5098,8.8461,34.172,16.2
0.40514,0.70577,1.8988,4.9903,0.72309,0.0090095,3.0055,5.9047,26.498,0
0.059119,0.45445,1.3411,3.7974,0.74523,0.011089,4.6804,13.625,28.492,13.6
0.10525,0.50468,1.8567,3.3262,0.69914,0.013395,5.2419,9.7662,43.723,14.3
0.083399,0.3679,1.447,3.936,0.73553,0.012284,5.1771,12.492,31.678,11.9
0.39433,0.47991,1.4981,3.6356,0.60589,0.0095989,3.3269,13.914,25.809,10.9
0.39464,0.62704,1.8728,4.9873,0.58794,0.011757,7.8928,11.478,42.39,0
0.24289,0.20846,1.6229,2.8666,0.66549,0.014075,6.0271,10.914,30.816,14.5
0.14767,0.45738,1.0102,3.9998,0.7516,0.0096681,3.168,13.892,26.154,9.9
0.053566,0.68895,1.1405,4.8129,0.57908,0.011468,5.9571,10.882,36.672,0
0.30921,0.46002,1.1398,4.4291,0.60836,0.013553,7.2769,5.8737,44.282,19.9
0.062584,0.70124,1.8357,2.3229,0.66918,0.015602,4.5974,13.095,35.015,12.7
0.36585,0.67951,1.0496,3.0229,0.69069,0.012428,7.8543,12.515,34.176,15.8
0.16959,0.35367,1.8866,3.5137,0.7232,0.0096884,7.288,5.3063,42.459,17.3
0.40997,0.51446,1.1202,2.7067,0.70122,0.01482,3.1642,12.608,43.908,16.5
0.18715,0.58295,1.343,2.8227,0.71724,0.014062,4.3842,10.854,30.505,12.1
0.086827,0.21442,1.4911,3.0081,0.62795,0.011011,3.8445,9.0226,37.421,11.9
0.13147,0.5998,1.4431,3.4732,0.59505,0.010352,6.0721,7.7201,33.972,13.2
0.42791,0.62868,1.6792,5.0514,0.71507,0.013254,7.73,5.6264,26.698,19
0.44467,0.66332,1.4754,4.216,0.64339,0.011661,4.0564,8.8594,20.722,14.3
