chord,span,airfoil mass,total mass,X_theta,Ia,dhh,dah,daa,Vcr
0.085339,0.32736,1.5524,2.4394,0.57522,0.015579,5.5305,14.864,37.958,11.9
0.33526,0.37635,1.9451,3.3905,0.57989,0.0092816,4.9655,11.009,20.255,0
0.17018,0.40849,1.6882,3.1837,0.58537,0.012731,7.5112,7.8573,33.17,15.4
0.36792,0.38273,1.0146,4.4082,0.61696,0.015496,3.0189,9.7483,23.423,11.5
0.16428,0.52289,1.3375,4.6144,0.66466,0.010303,7.3923,5.5861,33.417,14.1
0.30259,0.72829,1.7542,3.2953,0.72938,0.012455,3.6495,9.6401,22.863,14
0.16507,0.44309,1.0701,3.3455,0.71299,0.015544,7.6836,8.1311,36.172,13.3
0.41767,0.58764,1.1835,4.7233,0.75567,0.011274,4.2621,10.716,38.304,16.6
0.30173,0.2165,1.2958,2.5361,0.58874,0.01413,5.2956,10.366,27.209,13.6
0.38614,0.2951,1.0229,3.9714,0.68969,0.012423,7.9563,10.161,29.553,15.7
0.26844,0.2444,1.8329,2.935,0.59404,0.0123,4.1484,8.0779,32.424,15.8
0.38738,0.69428,1.0571,2.6042,0.61137,0.015227,4.2321,8.758,27.695,14.2
0.22027,0.27633,1.7771,2.7977,0.71819,0.014969,3.0154,13.263,27.068,12.3
0.093989,0.4512,1.1605,2.3399,0.71309,0.015026,6.9501,8.0018,41.57,13.2
0.3429,0.23653,1.6673,2.3911,0.5794,0.012614,6.6493,7.8721,44.602,0
0.28178,0.76241,1.2386,4.708,0.65036,0.0094369,3.3689,12.904,22.663,10
0.44582,0.49959,1.7409,3.2314,0.57462,0.014765,4.1997,5.5949,21.443,0
0.33365,0.45642,1.6982,4.6943,0.63541,0.01273,6.7246,9.0266,39.123,19.8
0.23691,0.72932,1.2751,4.314,0.58665,0.011403,5.5984,8.3374,37.349,15.3
0.39363,0.74813,1.8704,4.4845,0.70946,0.013929,5.9828,11.822,27.472,0
0.26618,0.75596,1.7055,4.4871,0.67532,0.01574,3.1435,10.315,26.675,13.1
0.12719,0.30432,1.1839,3.0609,0.63551,0.01344,4.8901,9.6691,38.873,12
0.15224,0.60895,1.0406,3.5356,0.7194,0.01296,6.0272,12.549,36.837,11.5
0.34266,0.41717,1.8953,5.0885,0.56226,0.012817,6.5346,14.32,20.832,12.1
0.41602,0.54684,1.1404,3.1002,0.60958,0.0093311,3.9831,8.0114,44.719,0
0.43936,0.50011,1.5895,4.3702,0.7591,0.015664,3.0131,13.933,26.077,0
0.084752,0.73852,1.8991,2.9538,0.70913,0.011789,6.4303,5.0534,40.991,15.4
0.36667,0.36453,1.8475,3.0788,0.58848,0.013879,4.0264,6.903,29.303,17.4
0.33597,0.45471,1.2988,4.2061,0.62702,0.015637,3.5635,14.163,43.028,15
0.055515,0.22017,1.5314,4.3863,0.69869,0.012824,4.6154,10.819,42.414,0
0.40606,0.38231,1.2644,4.1762,0.62159,0.013442,5.7916,6.0271,29.516,17.7
0.27705,0.2301,1.48,2.2432,0.64796,0.010696,7.0472,9.4232,42.175,17.9
0.091734,0.76214,1.3735,2.6578,0.56296,0.011564,5.1397,9.2956,20.408,10.9
0.17302,0.36217,1.8672,4.3275,0.60599,0.011197,7.885,14.445,39.306,15.2
0.38246,0.23345,1.1423,3.6862,0.69486,0.010231,4.9408,14.215,44.038,16.9
0.35403,0.2438,1.423,2.7071,0.61201,0.011917,4.153,6.7407,30.847,16.3
0.14001,0.76844,1.3775,3.2513,0.75823,0.011281,7.4516,8.7296,20.04,12
0.35437,0.456,1.1302,4.7293,0.65411,0.0090909,7.685,8.8037,41.662,19.7
0.39915,0.213,1.8739,4.7842,0.58144,0.015715,5.0634,14.202,33.375,16.4
0.14941,0.66914,1.6009,2.7842,0.63526,0.0094576,7.9274,10.193,43.624,15.7
0.13679,0.61204,1.4665,2.9408,0.72737,0.011039,3.5703,8.8553,25.299,11.5
0.25343,0.51203,1.919,5.0089,0.75006,0.012475,5.8722,14.931,34.204,14.7
0.29561,0.29001,1.3071,4.3518,0.67282,0.01002,5.7478,11.282,37.068,15.5
0.31944,0.37633,1.1421,5.0633,0.67411,0.010434,4.309,5.9377,36.943,15.9
0.42659,0.29192,1.6673,4.5182,0.74024,0.012564,4.9081,12.548,31.314,0
0.27817,0.39406,1.2684,4.3659,0.56145,0.013538,4.0126,11.575,26.897,11.7
0.39344,0.43475,1.7252,3.0209,0.63835,0.010958,5.8187,8.7999,23.215,0
0.11103,0.62443,1.2677,4.6787,0.59414,0.01374,4.2052,11.504,28.336,10.6
0.23468,0.62391,1.3567,3.096,0.70817,0.014488,5.6681,7.1687,29.567,14
0.29052,0.6852,1.0951,4.4765,0.73469,0.014817,7.5756,9.1219,42.067,16.7
0.24106,0.21879,1.9578,3.832,0.61682,0.011794,4.5894,12.87,20.122,11.9
0.34393,0.56359,1.6659,4.6826,0.57687,0.013865,4.705,12.56,23.263,12.5
0.33838,0.21501,1.4046,4.7478,0.7243,0.011335,6.2503,8.9355,31.032,16
0.29046,0.79332,1.0746,3.2422,0.60121,0.011822,4.796,12.898,33.614,12.7
0.33389,0.51499,1.584,2.8343,0.69652,0.011339,6.4375,14.781,37.623,0
0.28959,0.30278,1.843,3.6433,0.61192,0.010428,7.5764,12.771,40.003,18.7
0.10147,0.40004,1.3391,2.8501,0.75932,0.010593,4.351,8.5142,29.163,11.5
0.26632,0.52927,1.1065,3.6294,0.63504,0.01274,6.7999,10.738,24.03,12.3
0.1286,0.21816,1.4912,2.5244,0.67073,0.011583,5.0589,8.0837,29.222,12.4
0.16667,0.72418,1.6431,4.4272,0.72374,0.01467,4.939,5.4723,20.583,12.8
0.39874,0.74359,1.3169,4.4561,0.68978,0.014761,7.2476,7.8028,22.842,15.6
0.29373,0.29371,1.0533,3.2999,0.74716,0.010423,5.1382,10.064,24.987,12.2
0.30102,0.21123,1.8178,3.1866,0.59543,0.010909,6.3792,9.506,42.41,0
0.16349,0.53482,1.2979,5.0084,0.71126,0.013032,5.17,13.131,35.526,11.9
0.19468,0.23515,1.7488,5.1704,0.67686,0.010432,6.8229,14.97,28.095,12.6
0.34624,0.65079,1.7352,4.1968,0.75806,0.012079,6.51,13.723,21.585,0
0.12451,0.20333,1.8651,3.8547,0.57789,0.011968,3.2449,7.0438,23.589,11.9
0.23424,0.68073,1.1117,3.3239,0.72862,0.012035,7.9463,8.6638,39.256,15.1
0.31748,0.28414,1.0966,5.0955,0.58967,0.011493,3.8409,12.764,38.82,14.2
0.13033,0.73193,1.4401,3.4895,0.69677,0.0097815,5.7591,14.731,35.061,11.5
0.31158,0.60116,1.4341,3.7033,0.606,0.01286,5.9414,13.159,40.378,16.9
0.13599,0.62124,1.8802,2.969,0.72846,0.014635,4.8191,12.35,34.202,13.3
0.17679,0.396,1.3972,2.4772,0.61424,0.0092141,6.2995,14.095,29.371,11.5
0.15313,0.72537,1.7462,2.9729,0.63268,0.014422,7.2411,11.712,26.895,13.3
0.1359,0.52157,1.6382,2.2934,0.74747,0.014388,4.9581,11.407,34.093,13
0.19072,0.32896,1.9961,4.2871,0.66505,0.011898,4.0378,13.083,30.073,12.8
0.091158,0.72399,1.6159,4.0449,0.6194,0.013788,5.1139,12.339,35.804,12.3
0.41593,0.35948,1.0082,4.3569,0.72195,0.011636,4.5883,13.963,31.671,12.8
0.41882,0.60338,1.1247,3.5402,0.62744,0.014635,5.6209,6.0062,31.344,17.9
0.43474,0.46836,1.1586,3.9229,0.75092,0.01493,3.4213,13.604,43.548,16.4
0.44652,0.68633,1.248,2.9723,0.5811,0.011028,3.7967,12.377,31.048,14.7
0.34661,0.7995,1.8247,3.9039,0.65853,0.010636,3.7587,12.212,34.994,0
0.25566,0.70494,1.2837,3.6762,0.58137,0.011295,6.2736,13.798,39.033,14.7
0.37474,0.48699,1.2848,3.5337,0.61747,0.011502,6.0556,9.1753,43.014,0
0.17843,0.65061,1.2054,3.0843,0.61373,0.013852,3.8243,10.346,25.013,10.6
0.11287,0.65417,1.9147,2.8326,0.59374,0.014594,6.047,12.765,33.827,13.2
0.16745,0.55436,1.1637,3.2876,0.7404,0.011873,7.1405,14.764,34.006,11.8
0.32353,0.52747,1.7491,4.1034,0.58918,0.014866,3.6406,11.896,43.488,17.7
0.23214,0.26683,1.0616,4.5019,0.56054,0.013247,4.7745,8.9759,29.895,12.4
0.21774,0.69622,1.7261,4.889,0.71653,0.011288,3.9983,11.58,22.703,12.3
0.40439,0.55238,1.7813,3.9632,0.5949,0.0095632,7.1338,6.5647,21.517,0
0.28595,0.47934,1.4624,4.9013,0.59189,0.014558,6.3537,14.22,34.024,14.5
0.13056,0.35306,1.6222,3.3013,0.63179,0.0092006,6.8269,7.4038,36.628,14.4
0.3494,0.63706,1.8143,4.3935,0.6889,0.009693,7.987,9.211,21.88,0
0.3465,0.79983,1.549,3.9527,0.59088,0.013457,5.7204,7.8741,36.423,19.1
0.44769,0.50593,1.2052,4.0706,0.69662,0.012186,3.4122,14.935,20.964,9.9
0.34653,0.55216,1.9566,3.3729,0.66273,0.014553,4.9671,6.6366,34.216,0
0.28887,0.69251,1.9934,3.2011,0.56012,0.0094413,5.3198,14.902,20.969,11.1
0.19663,0.30202,1.8667,4.0879,0.73741,0.014354,5.4164,5.7147,32.927,15.5
0.21247,0.54902,1.9664,5.061,0.75968,0.012595,6.6,6.4883,24.651,15.2
0.14508,0.75177,1.0817,4.261,0.59774,0.014719,4.6119,13.034,40.378,11.2
0.17682,0.32197,1.1615,4.9074,0.70146,0.0098447,6.1919,6.5195,22.018,11.6
0.34791,0.31575,1.0007,2.2382,0.64044,0.013138,3.2257,5.0617,34.389,15.3
0.19022,0.29738,1.6232,3.8264,0.72988,0.01181,3.2601,15.011,21.061,10.1
0.10039,0.47487,1.8023,3.3845,0.71096,0.011379,4.7097,11.151,43.495,13.4
0.12086,0.27054,1.4587,5.1025,0.7187,0.010099,6.9401,12.202,27.62,12
0.10743,0.79574,1.7731,3.713,0.63564,0.010864,5.9741,6.1089,37.066,14.4
0.1325,0.73303,1.6186,2.2803,0.72988,0.0099794,4.1436,8.786,25.057,12.1
0.31695,0.27516,1.8374,4.2817,0.61882,0.014271,7.1682,7.7465,33.099,18.9
0.053997,0.64536,1.9675,5.1016,0.6927,0.011938,3.0324,8.6594,37.221,0
0.21185,0.34211,1.9567,2.9129,0.56761,0.010843,7.0254,12.996,23.151,13.1
0.10133,0.23913,1.83,3.9331,0.62786,0.014304,6.3806,7.7339,35.322,14.5
0.24048,0.32047,1.5885,4.7529,0.70792,0.014939,5.5629,8.441,24.51,13.8
0.082732,0.47784,1.0913,3.9419,0.72807,0.0092839,4.9142,10.329,36.189,11.1
0.093702,0.65464,1.3941,2.2792,0.57251,0.0090699,5.8695,12.643,22.157,10.1
0.075164,0.58408,1.9049,3.4034,0.71634,0.012542,4.302,8.822,31.794,13.3
0.33791,0.54768,1.4676,2.9496,0.68867,0.0092681,3.2932,12.427,20.526,0
0.30964,0.73283,1.8998,3.0555,0.72256,0.012972,7.6552,13.015,26.897,0
0.44938,0.63606,1.2866,3.948,0.70982,0.012152,3.1955,14.587,32.058,12.6
0.083282,0.23193,1.6309,3.0879,0.70805,0.012941,6.5523,11.487,27.651,12.7
0.26743,0.6785,1.6781,5.095,0.69205,0.010726,5.244,7.5494,38.992,17.1
0.25888,0.26517,1.6863,4.161,0.74115,0.012429,5.3067,11.664,43.418,16.5
0.18075,0.21393,1.7731,2.4279,0.66713,0.014589,5.7276,13.058,27.869,12.9
0.2086,0.4824,1.264,4.5053,0.65882,0.013388,5.5512,13.475,40.005,13.2
0.24827,0.72028,1.4971,5.0587,0.57457,0.011642,5.9446,7.1885,36.891,16.9
0.31684,0.65294,1.7812,4.0208,0.72198,0.011031,4.291,5.6325,38.028,17.9
0.22842,0.27433,1.7085,5.1191,0.64783,0.010202,3.0298,7.802,31.16,13.7
0.066127,0.23424,1.0439,4.1394,0.56629,0.015029,3.9705,7.3399,22.322,12.6
0.4162,0.29771,1.3534,2.4176,0.67932,0.011704,5.3457,14.897,24.074,0
0.4279,0.47723,1.9421,3.1648,0.73779,0.0092226,6.5508,13.591,27.208,0
0.29819,0.78817,1.5076,4.6081,0.69782,0.0092565,3.5534,14.9,26.47,10.9
0.078706,0.20956,1.4993,2.8118,0.72054,0.012986,4.6391,10.192,30.315,12.1
0.2672,0.78168,1.0748,2.3149,0.61501,0.01332,4.976,12.098,29.667,12
0.10024,0.4136,1.838,4.3303,0.67333,0.010958,5.9167,8.9215,24.31,12.9
0.059699,0.74876,1.8462,4.7856,0.71047,0.013285,3.9951,7.6009,20.22,10.5
0.18572,0.64963,1.2816,2.1849,0.5661,0.01384,4.351,6.0167,29.517,12.7
0.30334,0.40461,1.6309,4.1327,0.74333,0.014027,3.5547,11.88,25.926,13.3
0.40128,0.57775,1.0565,4.2723,0.6461,0.010642,6.3086,10.944,38.869,18.5
0.18079,0.6395,1.0294,2.499,0.73567,0.011299,7.8977,10.952,26.468,11.6
0.19092,0.49244,1.2767,4.5795,0.61318,0.010332,6.7062,11.825,37.502,13.7
0.11559,0.43117,1.6354,2.6323,0.59265,0.014679,7.1043,13.806,22.954,11.3
0.30647,0.53746,1.857,4.4163,0.56617,0.014975,5.3337,9.8888,32.875,17.2
0.20538,0.43058,1.2048,2.4996,0.70301,0.0091562,7.9784,5.7892,29.788,13.9
0.18282,0.59219,1.4933,2.2433,0.56815,0.011828,5.3357,14.568,27.204,10.7
0.31335,0.60029,1.01,4.3216,0.65435,0.0096166,5.2633,8.7255,43.621,17
0.14834,0.67603,1.9038,4.8956,0.60512,0.011339,3.0743,9.2057,40.386,13.5
0.38642,0.25043,1.9698,2.6267,0.7152,0.012517,6.6159,12.845,43.783,0
0.29344,0.38258,1.8954,3.2467,0.58369,0.011528,5.1731,12.095,42.342,18.2
0.093951,0.72337,1.0873,2.8204,0.56151,0.011764,6.36,12.926,32.96,11
0.27221,0.49612,1.9353,4.8486,0.67671,0.012602,4.7421,6.72,36.161,17.3
0.11034,0.27945,1.1039,4.6352,0.58139,0.011523,6.7791,13.71,21.898,10
0.27664,0.40757,1.1715,4.6566,0.67848,0.014706,4.6973,14.049,22.889,10.3
0.28661,0.58721,1.0605,4.6131,0.75172,0.014311,5.4495,10.96,29.3,12.7
0.10922,0.3751,1.6369,3.5212,0.73338,0.013856,6.0089,8.9358,31.777,13.3
0.16558,0.78473,1.0812,3.4573,0.57631,0.01497,7.4095,7.2925,31.952,13.2
0.30545,0.44372,1.091,4.2775,0.71676,0.013795,6.4875,8.3377,36.813,15.7
0.37835,0.73053,1.7827,3.572,0.71761,0.010919,3.3269,14.874,31.625,0
