chord,span,airfoil mass,total mass,X_theta,Ia,dhh,dah,daa,Vcr
0.2559,0.77149,1.8431,4.9783,0.75468,0.011608,4.5945,12.862,25.286,13.4
0.43366,0.75814,1.3657,3.208,0.69854,0.014016,6.9917,10.967,22.409,14.9
0.2738,0.22585,1.7576,4.1522,0.67989,0.010589,6.5586,12.275,28.585,14.8
0.0631,0.70617,1.7703,3.7022,0.70139,0.014538,4.6433,14.167,34.398,12.8
0.16516,0.36012,1.8902,3.2716,0.59,0.015624,6.2442,14.852,24.826,11.6
0.3815,0.49628,1.5908,2.308,0.67289,0.013435,5.4805,5.6262,32.859,0
0.071278,0.70618,1.5947,4.2464,0.68945,0.013364,7.7593,6.7994,31.853,14.8
0.38696,0.49818,1.7624,2.7129,0.69832,0.015401,3.8033,9.311,21.026,0
0.1403,0.59969,1.8713,3.2075,0.56545,0.015337,5.3453,14.135,28.179,11.5
0.32644,0.21047,1.5123,3.1687,0.62722,0.015673,6.7425,8.3692,35.801,18.2
0.21622,0.5459,1.9595,4.0208,0.59012,0.014868,6.6208,6.1185,24.014,15.3
0.1688,0.45415,1.5284,2.9986,0.72559,0.014549,4.3587,11.187,22.519,11.7
0.31799,0.40844,1.6695,3.0592,0.69609,0.011756,4.9491,7.0996,38.093,17.8
0.37772,0.75588,1.5141,2.7527,0.68058,0.010387,5.042,13.561,30.707,0
0.42026,0.42385,1.6982,3.9392,0.58017,0.011887,7.6135,5.5855,29.581,0
0.14626,0.33669,1.3571,4.9456,0.6605,0.014623,4.7414,9.6168,43.757,13.3
0.10319,0.24218,1.7061,4.9684,0.58178,0.013562,3.7203,11.97,35.62,11.6
0.067489,0.67875,1.9862,3.4835,0.62895,0.0093416,4.116,10.84,35.014,12.6
0.15101,0.5926,1.0601,4.9948,0.57851,0.011338,6.2452,10.069,33.253,11.8
0.20165,0.66134,1.2825,4.1211,0.74444,0.011315,7.0572,12.906,23.088,11.7
0.11296,0.449,1.6873,4.1464,0.696,0.0090657,3.633,12.669,41.028,11.9
0.34878,0.76671,1.9197,2.8425,0.66195,0.014514,5.6023,11.204,33.936,0
0.3424,0.23804,1.4928,2.8631,0.62748,0.012861,6.7084,9.1531,32.67,17.4
0.10159,0.3289,1.2928,3.5232,0.60806,0.010843,7.4479,10.891,43.447,13.4
0.29723,0.35043,1.1025,3.8124,0.64853,0.013841,6.7872,9.0242,34.165,15.4
0.13223,0.76612,1.5128,3.002,0.60583,0.01567,6.4371,12.109,36.403,13.1
0.36159,0.54828,1.5032,4.8095,0.63859,0.010698,4.3981,14.078,37.547,15.4
0.39122,0.42721,1.633,2.268,0.74401,0.012288,5.5895,12.693,28.385,0
0.30039,0.39614,1.3111,4.1115,0.64674,0.0097202,4.1708,14.748,37.452,13
0.31378,0.39566,1.0198,3.8847,0.56727,0.010853,3.9433,9.523,39.196,15.7
0.30117,0.38882,1.292,2.408,0.59439,0.014049,3.4372,14.208,30.722,11
0.081889,0.54329,1.8318,3.2154,0.71598,0.013958,5.9447,8.7999,29.826,13.8
0.22132,0.45382,1.2189,3.6636,0.56797,0.012954,3.2357,13.753,41.481,11.8
0.1853,0.78442,1.9548,5.1392,0.59154,0.0090204,4.2309,8.4929,25.813,13.3
0.35236,0.33556,1.4484,2.9516,0.62916,0.015321,3.0535,6.3522,29.682,15.4
0.38625,0.32796,1.9352,5.0827,0.63505,0.015894,3.6004,12.64,34.464,16.2
0.29846,0.49394,1.2205,2.6057,0.68704,0.014617,6.3382,9.746,43.592,17.1
0.28659,0.33605,1.6838,3.1352,0.70978,0.015987,4.3387,14.349,37.39,14.4
0.088104,0.34752,1.9347,3.6127,0.73651,0.014455,3.0814,12.738,37.125,12.3
0.39707,0.54831,1.6261,2.5067,0.60274,0.0092546,5.2127,8.2958,27.162,0
0.24858,0.30902,1.9338,4.9938,0.67829,0.0090057,7.505,11.859,21.826,14.1
0.44855,0.38867,1.8092,3.5577,0.67743,0.012343,5.7523,6.7832,34.661,0
0.11192,0.46727,1.5376,3.559,0.72682,0.015973,7.8512,12.489,24.979,12.6
0.064532,0.31316,1.5775,4.0581,0.63295,0.013456,7.4465,7.5652,27.139,14.6
0.10017,0.51714,1.8208,3.0726,0.71754,0.012059,5.7427,14.891,37.225,12.7
0.43805,0.25758,1.8981,2.3486,0.58466,0.013415,4.8405,8.2257,39.872,0
0.17068,0.56448,1.462,3.0511,0.72648,0.012994,3.3425,7.6931,24.252,11.9
0.27412,0.32125,1.4924,4.3614,0.751,0.014337,3.3903,14.412,44.342,14.1
0.29284,0.7745,1.3307,4.8769,0.56007,0.012383,3.7274,8.1799,24.264,12.8
0.28716,0.59456,1.349,2.3344,0.56943,0.009391,3.3476,5.1868,44.322,17.9
0.34392,0.65143,1.0333,2.5261,0.61226,0.015254,7.8503,14.971,28.65,12.9
0.16692,0.31235,1.7431,4.3274,0.59778,0.012038,3.218,11.585,39.506,12.7
0.39516,0.67121,1.4335,3.2168,0.57108,0.014736,3.5202,5.0907,26.856,16.4
0.42711,0.60456,1.3857,4.7441,0.69496,0.013257,5.1871,14.643,40.553,17.5
0.0542,0.28497,1.4828,3.9152,0.6186,0.012072,4.9813,6.4031,43.799,0
0.19402,0.70219,1.0413,3.4448,0.57513,0.011197,7.7199,13.575,24.318,10.6
0.26435,0.37693,1.9029,2.4175,0.71749,0.010221,6.5899,7.3501,25.158,0
0.13645,0.786,1.3818,4.0792,0.56931,0.010624,7.3642,9.6314,20.057,11.4
0.23598,0.69444,1.8719,3.0765,0.6072,0.014821,5.1788,10.101,24.617,13.8
0.1106,0.74408,1.9927,3.3435,0.72536,0.015678,7.4592,13.44,37.062,14.6
0.11872,0.34253,1.4343,2.2485,0.61373,0.015861,4.5535,10.748,35.272,12
0.41062,0.43762,1.6928,2.7868,0.57257,0.013357,6.4301,7.9979,34.269,0
0.17649,0.6857,1.3655,4.2697,0.68669,0.015752,3.994,11.012,22.073,11
0.26777,0.70769,1.0407,3.1614,0.70187,0.015022,5.4945,14.978,30.696,11.3
0.15694,0.48377,1.1608,2.65,0.61367,0.0143,6.0359,14.699,39.313,11.7
0.27915,0.47013,1.2871,4.4305,0.57887,0.0097475,6.6645,8.5759,34.496,16.5
0.16954,0.62821,1.3605,4.3287,0.75906,0.0095859,5.331,5.968,38.109,13.8
0.41482,0.25185,1.52,3.8312,0.69703,0.011098,5.9994,7.015,36.399,0
0.32934,0.47581,1.1577,3.4387,0.67921,0.011256,7.1436,6.2569,26.26,15.1
0.42504,0.59312,1.7529,4.6059,0.56969,0.011903,6.6174,6.4204,35.794,0
0.14873,0.70398,1.8367,3.5325,0.63895,0.015731,3.0309,9.0144,32.174,12.7
0.29725,0.24201,1.1427,4.136,0.60366,0.0098339,3.2057,6.6856,32.758,14.1
0.39691,0.65976,1.135,2.3681,0.69449,0.012375,5.4671,8.1648,28.068,15.3
0.41364,0.4702,1.7486,2.7291,0.57698,0.010449,5.7846,11.647,43.46,0
0.066098,0.2982,1.4381,3.1503,0.57799,0.014672,4.9878,11.583,34.151,12.7
0.051249,0.59081,1.3171,2.9711,0.65209,0.013362,6.9993,10.642,20.6,0
0.36742,0.36385,1.8229,4.239,0.68078,0.011709,3.3177,15.016,36.506,0
0.14167,0.25535,1.241,4.881,0.60347,0.012357,7.5361,6.9678,31.18,13.2
0.29712,0.55653,1.6659,2.9763,0.64477,0.014595,7.6516,9.7272,27.638,16
0.22575,0.38412,1.275,2.5895,0.59331,0.012458,3.4229,14.298,23.692,9.9
0.11419,0.63063,1.6749,3.2489,0.57809,0.0090577,4.8539,12.913,31.162,11.2
0.08985,0.6835,1.6595,3.5304,0.66667,0.012687,6.1384,11.496,24.776,12.2
0.37069,0.31794,1.4113,2.8804,0.61444,0.0090607,7.6314,10.232,31.583,17.8
0.25941,0.40209,1.3324,5.1382,0.65474,0.014228,6.3398,12.986,26.794,12.5
0.16357,0.63035,1.1846,4.6744,0.59393,0.015673,6.6027,6.3725,41.307,14.6
0.42268,0.53851,1.3988,3.4981,0.70034,0.01082,3.1326,14.51,44.884,0
0.36179,0.79364,1.4876,2.5572,0.65287,0.014198,6.357,13.77,38.936,17.2
0.29687,0.36489,1.3364,4.6805,0.63718,0.0095624,7.3179,9.3837,24.282,14.2
0.051719,0.5915,1.3697,3.3016,0.64827,0.012613,4.4906,9.8132,20.136,0
0.11857,0.38213,1.7445,3.916,0.70024,0.014633,7.2499,6.2072,36.412,15.1
0.35118,0.62128,1.6051,2.2881,0.59903,0.011315,6.2042,7.204,21.903,0
0.44224,0.32406,1.9833,4.0044,0.6096,0.012626,6.5542,7.6287,22.847,0
0.26987,0.33134,1.3122,5.0927,0.62184,0.015624,5.0428,5.1333,27.732,14.4
0.11208,0.79645,1.4502,3.809,0.61247,0.015178,3.5053,13.266,30.659,10.5
0.41814,0.51681,1.8708,3.2317,0.64003,0.013185,7.5476,6.3599,21.034,0
0.21042,0.55742,1.9197,3.0546,0.66901,0.014472,4.627,5.9826,31.022,15.3
0.061631,0.60523,1.1116,2.7722,0.66603,0.013391,4.858,11.095,41.14,12.5
0.33078,0.43572,1.5719,2.9226,0.70547,0.011403,3.3832,8.0523,27.49,0
0.059288,0.30567,1.8609,4.1411,0.73131,0.010897,7.4697,7.1179,44.084,12.7
0.21574,0.33774,1.8184,3.2546,0.6603,0.014234,7.1492,8.9747,22.396,14.2
0.15616,0.67517,1.9369,3.8781,0.7476,0.013181,7.9298,12.653,24.62,13.8
0.25671,0.58409,1.869,3.9737,0.75993,0.0099042,4.4569,9.7988,23.22,14.1
0.14125,0.30864,1.672,3.1507,0.71812,0.012822,4.1428,11.898,21.207,11.5
0.27904,0.79626,1.363,3.8495,0.74546,0.010819,7.1524,6.7813,41.976,17.6
0.16185,0.70969,1.8067,2.7407,0.75571,0.010776,6.8827,13.138,32.429,13.9
0.41629,0.26059,1.1358,4.7483,0.56373,0.014098,7.0733,6.1922,32.194,0
0.18898,0.66433,1.2853,4.6465,0.59461,0.015046,7.6203,6.941,21.239,12.6
0.26938,0.20571,1.8284,4.8989,0.70106,0.010703,5.9362,14.419,42.368,16.5
0.29249,0.67543,1.8362,3.8537,0.56014,0.010759,5.1497,9.3365,41.861,19.4
0.077056,0.40394,1.1771,2.9114,0.70556,0.011017,4.1767,6.4266,25.498,11.2
0.37702,0.42694,1.6655,4.9807,0.6453,0.013236,7.8379,8.6765,36.591,0
0.1759,0.73143,1.2955,3.0594,0.74142,0.01245,4.0257,5.2882,24.235,11.9
0.17094,0.77686,1.7837,4.1931,0.72814,0.011946,6.5087,9.8429,40.494,15.6
0.22496,0.71598,1.0089,5.1614,0.61504,0.0092346,3.7505,9.826,42.201,13.2
0.16337,0.67048,1.1704,4.3672,0.60932,0.0095729,7.2545,11.896,43.933,13.9
0.44402,0.52083,1.906,3.6032,0.73793,0.0091669,3.6336,12.436,29.756,0
0.20745,0.56111,1.0239,3.3363,0.57135,0.013827,5.592,5.7909,30.136,12.9
0.22209,0.59559,1.2184,2.4166,0.65353,0.014101,6.0599,14.036,26.299,11.3
0.13804,0.34148,1.8101,4.2805,0.7357,0.013977,6.2954,9.4258,34.05,14.3
0.44612,0.77439,1.3368,2.6397,0.64342,0.012881,3.1388,13.697,42.34,0
0.24888,0.32557,1.7216,4.2724,0.65215,0.010194,6.9619,13.915,23.543,12.8
0.42587,0.20016,1.4388,2.2068,0.6069,0.013949,6.4608,7.6812,28.144,0
0.087294,0.22496,1.7593,3.1479,0.66436,0.015663,6.3349,9.7612,36.214,14.2
0.31625,0.33809,1.8049,3.6817,0.64681,0.013963,5.7663,7.58,21.86,15.3
0.28564,0.60455,1.588,3.7744,0.65452,0.011267,5.1449,12.679,44.892,17.1
0.15601,0.67524,1.1346,2.2799,0.65079,0.012941,4.1444,6.4776,36.907,12.2
0.19163,0.50628,1.6947,3.9592,0.66122,0.014435,6.416,8.2249,40.784,16.3
0.31433,0.55224,1.0191,4.6842,0.5828,0.014883,4.6775,9.3244,39.824,16.3
0.10663,0.56486,1.9306,4.0826,0.56955,0.013888,4.2755,11.939,29.059,11.8
0.26675,0.33329,1.9055,3.2939,0.57576,0.0092165,6.1245,14.4,27.978,13.4
0.34807,0.37336,1.1244,3.7155,0.6375,0.01585,4.4491,10.953,34.264,14.6
0.29634,0.53655,1.2799,2.6288,0.7066,0.0092779,6.9981,9.0942,40.73,17.1
0.43841,0.45349,1.0539,4.5344,0.68602,0.012562,5.8284,8.1219,38.658,19.4
0.18466,0.73001,1.3337,4.5613,0.72096,0.0093517,5.0025,14.682,30.339,11
0.18221,0.58182,1.858,4.5382,0.66768,0.014192,6.6886,9.4779,41.24,16.5
0.24781,0.76889,1.7978,2.5724,0.60755,0.0098941,5.6606,5.597,31.694,16.5
0.44308,0.60933,1.8709,3.6619,0.61753,0.010281,7.7961,12.593,43.739,0
0.31851,0.31163,1.2898,2.3479,0.56881,0.010957,3.8423,11.801,42.54,16.4
0.19079,0.2601,1.793,3.5786,0.69747,0.013782,5.0972,11.623,35.816,14.2
0.26006,0.31477,1.5119,4.4183,0.64397,0.014162,6.4223,14.587,27.678,12.6
0.18692,0.43222,1.0262,4.0739,0.67305,0.011559,5.0973,9.652,27.841,11.1
0.14026,0.26956,1.134,5.0129,0.65849,0.014237,4.5447,5.1071,35.371,12.2
0.19303,0.5893,1.846,2.4774,0.67766,0.013077,5.599,9.576,44.148,16.3
0.12292,0.53564,1.6265,2.2637,0.68845,0.014867,4.9657,9.4034,22.102,12
0.28255,0.72301,1.2069,2.4571,0.59759,0.013675,6.6521,11.34,31.685,14.3
0.17574,0.58488,1.562,4.1645,0.58498,0.013718,6.3916,14.331,40.7,13.8
0.12124,0.76954,1.1996,2.8263,0.5617,0.011104,4.3624,10.894,29.894,10.4
0.12456,0.43569,1.1546,4.6702,0.58995,0.013757,6.7404,5.1789,23.536,12
0.062262,0.68522,1.0471,4.1718,0.65121,0.014621,4.7822,5.2833,25.445,13.5
0.33437,0.52935,1.8697,4.3898,0.58065,0.0158,6.6836,5.1686,36.958,0
0.2442,0.22083,1.1144,2.4032,0.68156,0.010634,3.7001,10.332,43.238,13.7
0.29676,0.61394,1.2344,2.7938,0.56747,0.013644,5.5263,9.888,41.522,17.4
0.43621,0.65581,1.2467,4.2021,0.71186,0.013103,7.1022,14.298,35.919,17.1
0.057575,0.3106,1.0267,4.9783,0.65689,0.014563,5.2742,9.9721,30.623,0
0.40671,0.72457,1.6332,3.0501,0.61834,0.010719,6.5117,12.776,40.546,0
0.37248,0.35226,1.8005,4.0624,0.6063,0.011668,5.256,10.036,33.494,18.3
0.18806,0.37486,1.7035,4.9755,0.67883,0.013152,6.6837,8.7564,31.312,14.7
0.25375,0.75723,1.4508,4.0856,0.65187,0.012876,3.1962,13.052,36.768,12.6
0.13013,0.20875,1.7632,3.8758,0.69084,0.013443,6.6617,13.903,36.628,13.4
0.09827,0.62824,1.4472,4.0962,0.68978,0.013749,3.2841,7.2695,24.18,11.4
0.42141,0.50914,1.6734,4.1767,0.57629,0.010576,4.4109,14.168,25.708,12
0.14945,0.60577,1.6485,4.2843,0.72742,0.014091,3.0872,10.867,43.002,12.9
0.086671,0.53274,1.9308,2.7717,0.66506,0.0098872,6.7336,8.1767,24.659,13.4
0.44216,0.6277,1.8256,4.223,0.69788,0.012716,3.9343,9.9602,33.968,0
0.38131,0.32172,1.5277,4.5967,0.63102,0.012834,6.5772,7.0551,36.074,0
0.050036,0.50791,1.5698,2.1944,0.73849,0.014832,6.8658,12.911,29.321,0
0.11092,0.41136,1.6451,4.9691,0.57866,0.014171,3.2663,12.602,31.567,10.8
0.068002,0.70522,1.1647,2.5185,0.61431,0.011201,6.0204,11.805,44.671,12.5
0.4473,0.65452,1.2751,5.0353,0.64222,0.010516,6.1357,5.1787,21.062,16.1
0.1221,0.32028,1.7194,3.5019,0.7291,0.011729,7.1778,12.514,34.577,13.6
0.11423,0.5173,1.4627,3.3119,0.57865,0.010814,4.6692,8.7811,23.636,11.2
0.17671,0.36874,1.8201,3.1996,0.7344,0.010876,6.8672,11.122,20.429,13.2
0.3306,0.20945,1.6839,4.807,0.64636,0.013419,5.9202,7.3041,39.596,19.6
0.16505,0.75463,1.2985,3.7822,0.62673,0.010661,5.7162,6.1069,23.409,12
0.087771,0.38653,1.8126,3.714,0.7333,0.015863,4.6233,7.2262,32.936,13.7
0.1912,0.71569,1.26,4.7045,0.67656,0.014036,4.7076,5.1227,24.791,12.2
0.25296,0.21455,1.55,3.0019,0.69925,0.015169,3.1134,8.4421,30.515,13.6
0.082004,0.24761,1.0724,4.8743,0.75386,0.011739,4.5579,10.563,39.781,11.4
0.36933,0.71796,1.798,2.1924,0.74398,0.0091257,3.1371,12.145,33.44,0
0.25984,0.50134,1.0657,2.8634,0.58341,0.015928,3.3426,5.6302,36.519,14.2
0.18762,0.27711,1.6371,4.4128,0.72105,0.010883,5.1599,9.0481,35.184,14.2
0.35803,0.76467,1.1315,2.9405,0.63566,0.015956,4.6948,14.026,25.917,11.1
0.138,0.79465,1.9511,4.088,0.66083,0.011507,6.8323,12.874,20.703,12.3
0.070976,0.39405,1.7997,4.064,0.75656,0.010108,6.0734,8.1172,22.107,13.2
0.40073,0.55442,1.3031,2.6775,0.62798,0.0094721,6.2574,7.4729,38.928,0
0.16961,0.45129,1.0558,2.2659,0.59732,0.010896,3.3212,8.3649,21.228,9.9
0.090523,0.24312,1.9045,3.1087,0.67835,0.011643,7.7478,12.454,42.157,14.9
0.28956,0.61378,1.3911,2.8431,0.58625,0.010207,7.683,5.3748,41.969,0
0.25893,0.68495,1.4476,3.2129,0.71143,0.011521,5.773,13.917,40.984,14.9
0.14761,0.46137,1.8286,2.6314,0.71159,0.015136,5.5006,10.733,41.267,14.7
0.44386,0.67413,1.3507,3.679,0.61104,0.012569,3.3831,5.589,35.855,19.6
0.29676,0.24888,1.6095,3.8073,0.73118,0.013499,4.3482,6.0975,21.493,14.2
0.29875,0.61944,1.2749,3.4392,0.63316,0.0095751,3.3388,6.2389,36.926,15.5
0.13757,0.34237,1.0086,4.3546,0.67221,0.012864,6.7013,13.276,29.815,10.7
0.10438,0.31745,1.7203,4.1822,0.57197,0.01169,5.4462,12.772,23.675,11.1
0.24421,0.2431,1.7874,3.3545,0.60723,0.009564,3.385,14.304,25.098,10.5
0.43263,0.40385,1.96,3.2027,0.57268,0.013287,5.7681,14.095,25.011,0
0.36508,0.40863,1.9722,4.6815,0.70236,0.010504,3.0672,7.1304,33.392,0
0.093383,0.71226,1.9109,3.1745,0.65383,0.0090203,4.5445,9.8822,26.534,12.2
0.32324,0.74671,1.5705,2.9691,0.74569,0.0094497,6.1215,14.513,32.89,0
0.43268,0.36321,1.527,4.9069,0.60294,0.014787,3.6816,9.4075,41.862,0
0.33172,0.49821,1.6096,2.4068,0.60829,0.0091805,7.2224,5.1786,33.74,0
0.097868,0.55277,1.6222,4.4144,0.62199,0.015416,6.9013,6.0405,27.008,13.8
0.413,0.26665,1.7898,2.4801,0.71359,0.013634,6.8555,14.35,24.402,0
0.058169,0.70018,1.4732,2.4992,0.57781,0.0098059,3.8299,14.755,27.13,18.8
0.28961,0.71133,1.2448,4.3548,0.64016,0.011174,6.259,8.9483,22.963,13.1
0.44142,0.51095,1.5078,3.1484,0.59945,0.01504,4.3293,10.417,33.767,18.1
0.4353,0.36175,1.2657,3.1033,0.67146,0.011647,4.2188,11.792,26.512,13.7
0.43459,0.49855,1.4278,3.8767,0.68261,0.014649,7.3939,6.6298,22.209,16.8
0.17525,0.56441,1.3787,4.9499,0.5714,0.015958,6.3248,11.201,23.677,11.7
0.061598,0.54348,1.03,4.3079,0.60281,0.010786,7.783,6.8489,39.941,14.5
0.066017,0.3855,1.9671,2.9743,0.58438,0.013252,6.2168,13.774,42.413,14.1
0.071271,0.65571,1.8589,3.6185,0.57502,0.009635,3.9911,12.813,30.162,11.2
0.38082,0.28878,1.7329,2.623,0.72769,0.012818,7.7958,5.785,43.326,0
0.19377,0.24016,1.9659,4.1217,0.64412,0.013175,4.7254,7.2063,20.926,13.5
0.11137,0.42403,1.8768,3.4967,0.68755,0.011715,7.176,12.693,23.12,12.6
0.087064,0.59619,1.3777,2.4967,0.68476,0.013351,7.5481,11.091,32.114,12.8
0.2807,0.78926,1.5186,3.2194,0.75657,0.015944,7.4708,12.446,36.598,16
0.34335,0.46155,1.3996,2.827,0.73633,0.015594,7.7348,6.0944,21.429,15.3
0.11549,0.51648,1.0697,2.2037,0.57834,0.013252,3.2704,11.611,34.375,9.9
0.079534,0.34494,1.3512,2.5535,0.70788,0.01212,3.0781,11.847,42.001,11.2
0.10593,0.68651,1.2529,2.2465,0.66614,0.015544,6.8366,9.0775,37.925,13.1
0.24253,0.46471,1.9424,3.9096,0.71672,0.014004,3.7008,11.959,29.821,13.9
0.10111,0.58454,1.4975,2.3652,0.66471,0.011202,7.2645,5.1202,25.045,13
0.40224,0.33083,1.3177,3.2052,0.72002,0.012998,7.0562,5.8918,24.783,16.5
0.3018,0.23832,1.743,3.9835,0.71969,0.010124,6.6797,12.6,42.013,18
0.2217,0.31249,1.303,3.1356,0.6484,0.011533,6.118,14.418,27.153,11.4
0.14784,0.75251,1.9262,3.1031,0.5753,0.014466,3.6437,9.6448,30.984,12.8
0.292,0.27621,1.599,2.5697,0.58307,0.012088,4.3455,14.471,32.896,12.8
0.22812,0.38515,1.4696,4.5116,0.59376,0.0091572,6.5336,11.081,30.322,14
0.41591,0.48631,1.9162,3.664,0.74551,0.013926,6.4632,5.0759,33.485,0
0.21519,0.57688,1.5435,2.8213,0.67042,0.015039,3.0147,6.2808,39.357,14.4
0.058155,0.28558,1.3204,4.8876,0.68283,0.0091113,4.547,6.9577,26.867,18.9
0.060684,0.69838,1.7643,4.3368,0.72454,0.014352,3.5928,8.8733,20.678,13.1
0.050522,0.2042,1.1678,2.6246,0.6631,0.011932,5.9591,7.7998,34.801,0
0.28406,0.27295,1.0786,2.2695,0.59363,0.012669,7.1968,8.0941,24.759,13.6
0.076048,0.76761,1.2448,4.0495,0.60133,0.010692,6.7071,6.59,40.559,13.7
0.087594,0.78788,1.6532,3.0256,0.73345,0.009211,6.7947,13.992,35.452,12.6
0.3383,0.47831,1.7589,2.1947,0.5987,0.0096402,3.8297,14.452,41.216,0
0.10491,0.59644,1.0385,2.6178,0.59695,0.013518,7.2728,13.564,32.331,11.1
0.36235,0.36479,1.9674,5.1449,0.57689,0.011309,4.3315,7.1892,39.156,0
0.19602,0.29241,1.165,4.8534,0.74916,0.012622,3.0819,9.2231,23.032,10.8
0.43074,0.36211,1.8937,4.8589,0.71511,0.015362,3.0734,14.623,21.861,0
0.16405,0.49287,1.9706,3.8776,0.61479,0.0099036,3.766,7.7181,30.827,13.7
0.20836,0.45515,1.6144,3.5137,0.5624,0.0092399,4.9839,14.825,33.549,11.9
0.41495,0.3945,1.2905,4.8102,0.71583,0.011761,7.4016,9.2867,31.639,17.7
0.21997,0.47313,1.6954,2.46,0.70669,0.0099101,5.4726,7.6266,34.772,15.4
0.14105,0.77307,1.063,2.723,0.68485,0.01104,3.6759,6.9193,43.895,11.9
0.16865,0.34232,1.6602,2.1862,0.57563,0.011167,4.1099,11.983,37.486,12.8
0.39073,0.53544,1.5703,3.7661,0.73178,0.012124,4.9069,10.984,27.606,0
0.090443,0.42316,1.2222,4.103,0.71533,0.01201,6.0953,7.8207,31.931,12.3
0.1759,0.6963,1.7432,2.6062,0.57365,0.012725,6.7098,13.387,37.997,14.4
0.40505,0.29771,1.2012,4.8192,0.65239,0.010309,6.6144,13.866,39.93,18.5
0.38719,0.52283,1.2096,3.7646,0.72866,0.010507,6.5736,13.657,31.762,14.8
0.2342,0.76552,1.6283,4.5925,0.64031,0.01125,4.884,12.22,24.807,12.2
0.24599,0.27246,1.1399,5.0149,0.68619,0.012071,6.5288,10.326,36.291,14.2
0.36127,0.57081,1.5021,3.6294,0.58203,0.015416,5.1531,9.3,20.712,13.8
0.25417,0.77822,1.2754,4.4035,0.58336,0.014385,6.8186,10.438,24.213,12.9
0.42205,0.32493,1.0198,3.9781,0.68147,0.012282,5.9716,12.265,30.183,14.5
0.28905,0.45543,1.1218,3.2232,0.66935,0.0098897,3.3975,7.9246,36.9,14.2
0.23282,0.49953,1.0585,2.3941,0.62758,0.011352,7.9148,12.547,36.143,13.8
0.40315,0.50713,1.3762,4.8246,0.60915,0.010148,6.283,7.5862,23.92,16.2
0.16064,0.37923,1.0059,2.8593,0.69402,0.015872,4.2707,11.222,44.276,11.8
0.24687,0.38062,1.5971,3.8034,0.58595,0.012866,3.7353,7.6155,33.198,14.7
0.37535,0.63112,1.5008,4.8552,0.75014,0.012236,4.428,14.294,32.388,14.1
0.40093,0.32794,1.1144,2.5462,0.67482,0.012265,4.8602,12.576,31.37,14.1
0.33241,0.7577,1.8205,2.2928,0.75324,0.015216,6.1839,5.1395,44.411,0
0.20421,0.4398,1.5103,3.8282,0.75178,0.014988,5.3735,13.808,29.727,12.5
0.069665,0.38446,1.3202,3.5572,0.65763,0.013947,4.8265,14.444,26.685,11.3
0.34816,0.74544,1.5846,4.8928,0.57134,0.012897,3.0048,6.5616,30.167,16
0.14338,0.52119,1.3116,4.2992,0.67741,0.010674,3.3103,5.0637,24.707,11.2
0.24648,0.56988,1.1228,2.5724,0.62284,0.009615,5.034,7.8532,35.745,14.2
0.1379,0.59255,1.1935,2.4571,0.74367,0.012908,5.0782,6.1345,33.799,12.2
0.094512,0.34161,1.1387,3.158,0.62929,0.015501,7.4316,12.93,21.842,11.2
0.21792,0.43803,1.4129,5.0952,0.60758,0.00976,6.9901,5.4781,43.979,17.8
0.37066,0.77636,1.7657,3.998,0.75781,0.012938,5.4694,7.5604,24.879,0
