chord,span,airfoil mass,total mass,X_theta,Ia,dhh,dah,daa,Vcr
0.39001,0.76585,1.9841,4.8811,0.56628,0.0096078,4.7917,6.1262,29.966,0
0.34515,0.72393,1.326,4.8858,0.68966,0.011922,7.1381,14.925,29.455,13.7
0.24416,0.57006,1.4079,4.0468,0.68138,0.014637,5.9442,7.7585,31.594,14.7
0.22297,0.41554,1.9115,3.2141,0.66761,0.01044,5.4802,6.6643,33.036,16.1
0.33585,0.37837,1.5925,4.7055,0.74032,0.014458,4.0833,11.364,37.797,16
0.051307,0.56215,1.9422,2.4346,0.60511,0.015451,3.9939,8.0647,36.962,0
0.13606,0.47468,1.517,3.4521,0.65811,0.010313,3.5141,14.438,23.2,9.9
0.18374,0.68293,1.1411,3.806,0.73381,0.015596,5.2812,7.6605,24.585,11.7
0.32911,0.27436,1.1513,4.2793,0.64022,0.010744,4.4617,10.359,24.069,12.2
0.057665,0.20075,1.5005,4.9259,0.74917,0.011403,5.7017,8.5255,32.558,0
0.085836,0.36629,1.3785,4.5271,0.58918,0.011749,7.6312,7.519,38.278,14.2
0.17269,0.48372,1.6585,4.2244,0.64746,0.0091644,5.0438,13.433,42.888,13.8
0.28198,0.70499,1.3567,4.7277,0.73821,0.013397,4.9859,7.5398,44.887,17
0.30491,0.65265,1.8798,3.5629,0.6149,0.012318,3.1396,7.3154,33.489,16.3
0.20982,0.65328,1.832,3.8533,0.67314,0.013189,5.8198,9.8075,28.5,14.4
0.37468,0.67885,1.2822,2.8099,0.6101,0.010494,5.7579,10.287,27.601,15.1
0.38354,0.24775,1.4009,4.8733,0.73493,0.010576,4.1614,14.361,36.242,14.6
0.16216,0.27065,1.7085,3.9024,0.58553,0.010154,6.5997,5.308,26.632,14.2
0.43463,0.21474,1.7957,4.5259,0.57944,0.014001,3.2224,5.6519,39.71,0
0.36021,0.79243,1.9451,4.372,0.75158,0.0099085,6.3314,8.8309,33.456,0
0.42492,0.73637,1.2247,2.4362,0.60309,0.013766,5.1536,9.8828,37.989,19.4
0.17693,0.70187,1.8195,3.0826,0.72281,0.0091833,7.1768,9.9228,22.547,13.6
0.28155,0.29112,1.9196,4.3542,0.58915,0.010454,5.4503,7.9495,36.545,18.4
0.090711,0.66193,1.2946,2.6572,0.61129,0.015794,4.0105,14.083,24.013,9.9
0.23852,0.7624,1.1357,4.529,0.69284,0.014118,3.8689,8.7148,37.685,13.3
0.21528,0.3474,1.8822,4.2576,0.69601,0.0092168,6.2235,5.5927,38.428,17.3
0.4438,0.62158,1.7449,3.9116,0.74979,0.0096643,7.5654,9.9294,28.309,0
0.39334,0.21576,1.2148,3.6274,0.73975,0.014063,7.3381,9.0997,22.351,14.6
0.061775,0.50844,1.5007,4.5355,0.72328,0.014112,6.8451,8.3559,34.673,14.8
0.37223,0.29739,1.5957,5.0149,0.64717,0.010828,7.6606,6.8138,44.791,0
0.33877,0.51769,1.2805,2.5497,0.58652,0.014226,4.6978,8.7415,30.211,15.2
0.38345,0.57126,1.1709,2.4436,0.60896,0.0096294,3.8754,6.8625,27.383,15
0.30133,0.65823,1.5128,4.2275,0.62165,0.011046,4.9081,8.1008,30.29,15.4
0.23028,0.33875,1.9183,4.6359,0.75032,0.014806,4.1687,11.057,33.495,14.7
0.36177,0.72623,1.3678,4.6236,0.70204,0.013876,4.1737,6.3862,27.359,15.2
0.10069,0.43098,1.9646,2.8531,0.61649,0.01408,3.716,13.484,39.108,12.1
0.37425,0.73975,1.8861,2.2202,0.67117,0.01445,3.3864,7.4513,31.366,0
0.23608,0.73349,1.2694,2.5479,0.60728,0.010799,3.3877,11.731,33.101,11.9
0.32356,0.49489,1.2824,3.7457,0.74496,0.014271,5.4743,13.954,42.896,15.7
0.23202,0.39579,1.3368,2.943,0.60699,0.01152,4.407,14.887,32.283,11
0.32631,0.29264,1.4433,2.6549,0.64028,0.013177,7.2139,14.12,23.584,13
0.27412,0.43296,1.3026,4.4212,0.75508,0.011496,5.5192,12.985,37.177,14.1
0.15498,0.57583,1.2863,2.5658,0.71197,0.013488,5.5705,12,31.044,11.8
0.12041,0.77225,1.0215,3.8917,0.75907,0.010174,5.5163,9.1237,43.435,11.8
0.24663,0.62162,1.3637,3.2225,0.74729,0.014071,7.1347,9.914,34.172,14.9
0.34169,0.60025,1.2492,3.0736,0.65604,0.015704,6.2221,11.836,43.541,18.1
0.4492,0.45068,1.7658,3.5148,0.69481,0.0096616,6.4175,7.8758,25.84,0
0.1537,0.78165,1.7858,4.2916,0.75646,0.013838,4.0119,10.167,31.773,13.1
0.23771,0.76891,1.5935,2.6544,0.75323,0.013234,6.8657,10.874,37.319,15.7
0.38132,0.33143,1.25,3.9541,0.59372,0.013638,6.6471,6.4495,30.5,18.1
0.13526,0.369,1.6853,4.4615,0.631,0.013184,3.8502,7.5129,21.295,11.8
0.1166,0.67653,1.0624,2.4564,0.6468,0.0090824,3.8496,14.844,33.568,9.9
0.41618,0.78404,1.1225,2.1898,0.56284,0.015812,4.7911,9.4736,30.767,16.5
0.13209,0.48234,1.6912,3.5122,0.64349,0.010612,7.292,14.43,27.889,12.1
0.43824,0.73293,1.8221,4.1072,0.727,0.0093317,5.9468,14.954,26.391,0
0.092473,0.34569,1.3228,3.8476,0.61927,0.013961,5.1691,13.492,26.207,10.8
0.37842,0.6954,1.2551,4.3742,0.69277,0.014502,6.759,15.003,39.24,16.6
0.40249,0.41033,1.8098,5.0843,0.60741,0.011959,7.9723,11.148,20.442,15.7
0.43328,0.2329,1.9686,3.4214,0.7302,0.015212,5.3988,5.9324,32.264,0
0.30089,0.56312,1.5794,4.1912,0.63816,0.0092797,3.4324,14.944,26.552,10.3
0.06746,0.64295,1.3537,4.462,0.71682,0.009198,7.0069,14.165,43.863,12.7
0.42472,0.73155,1.8361,4.9056,0.67361,0.015167,4.0431,12.888,30.468,15.6
0.30239,0.79707,1.1428,3.2799,0.56337,0.01261,6.0786,6.5002,22.666,13.7
0.43302,0.74058,1.8016,2.4386,0.56504,0.014843,3.7268,14.285,43.317,0
0.092844,0.72657,1.4063,2.5907,0.71935,0.0099304,5.431,12.617,43.897,12.3
0.42693,0.39323,1.924,4.0536,0.68893,0.013279,3.2295,11.798,44.129,0
0.41964,0.44975,1.322,2.5457,0.70967,0.011224,3.1376,12.327,37.049,0
0.25579,0.68478,1.8954,5.1506,0.64091,0.010667,3.6749,9.36,40.986,16.5
0.32344,0.38224,1.3722,2.7075,0.63175,0.01079,4.9106,6.9921,31.17,15.8
0.083038,0.35679,1.4726,3.4716,0.56409,0.010109,6.2981,10.88,24.51,11.6
0.18971,0.5763,1.5119,4.6984,0.58046,0.01573,3.76,12.38,44.791,13.6
0.2379,0.47848,1.6104,5.0523,0.61639,0.015532,4.2657,12.852,27.682,12
0.15848,0.28797,1.9833,2.3616,0.70939,0.011122,6.4221,11.476,22.944,13.5
0.22425,0.36814,1.1299,3.8056,0.62621,0.0094501,3.4278,9.1248,38.271,12.9
0.38785,0.44495,1.6984,3.4708,0.60345,0.014031,5.0427,14.21,36.101,16.6
0.2033,0.4133,1.1674,3.9028,0.69826,0.013253,7.7222,12.604,25.187,11.8
0.2952,0.6229,1.8538,3.6477,0.73248,0.013782,3.5999,14.414,20.153,12.5
0.11501,0.57885,1.206,4.2182,0.67007,0.014481,4.3444,7.5247,43.367,12.4
0.10998,0.33392,1.5695,4.1797,0.61716,0.01267,4.0917,10.686,29.1,11.4
0.24605,0.46361,1.9343,5.0082,0.72978,0.0097105,7.1152,7.9057,33.163,17.1
0.091191,0.47088,1.3019,4.0215,0.63172,0.013279,7.2558,13.569,33.643,12.1
0.30554,0.38957,1.0779,2.2084,0.68745,0.012368,3.222,10.535,28.55,12.1
0.058084,0.58675,1.5496,3.418,0.72094,0.01011,6.7509,9.9038,30.488,19.3
0.3225,0.7966,1.9831,5.1677,0.66398,0.013653,7.0424,7.3026,36.759,0
0.25743,0.3448,1.4384,4.0412,0.69266,0.013572,7.5884,11.102,21.404,13.1
0.21611,0.48381,1.2829,2.9869,0.67664,0.012748,4.7857,10.512,22.253,11.4
0.16471,0.49508,1.5599,3.4372,0.66224,0.011771,3.7336,13.876,28.846,10.8
0.28293,0.55302,1.6297,3.9874,0.70171,0.01405,5.0525,6.8859,20.578,14
0.21234,0.71956,1.8749,4.5919,0.66928,0.013828,6.3848,13.154,23.245,13
0.11789,0.62102,1.3515,4.0626,0.72596,0.010804,7.3241,14.541,31.368,11.7
0.18048,0.29466,1.8101,4.5922,0.69758,0.010567,4.6576,5.5322,24.134,13.5
0.20689,0.7359,1.6634,3.1609,0.72492,0.010695,7.5268,7.9448,35.56,16
0.3727,0.21919,1.8793,5.1389,0.68986,0.011651,6.6463,14.23,32.364,16.8
0.12232,0.48405,1.0714,4.9222,0.66236,0.010782,5.0128,14.622,36.408,10.2
0.35772,0.26873,1.264,4.6071,0.71174,0.011962,6.4382,11.906,24.549,13.5
0.054893,0.217,1.1015,4.7025,0.58071,0.011245,6.6396,8.6889,32.735,0
0.15354,0.54625,1.4676,4.3665,0.58099,0.015858,5.0669,12.978,30.752,11.5
0.37426,0.49082,1.539,2.2061,0.68105,0.010608,6.4404,10.2,24.889,0
0.3856,0.25848,1.2709,3.5098,0.67477,0.0097514,3.5423,5.1898,30.615,16
0.17019,0.36319,1.6557,4.4716,0.74211,0.012353,7.36,5.8607,36.833,15.7
0.34595,0.43099,1.6589,2.2316,0.67966,0.011341,3.5603,11.71,33.556,0
0.12096,0.43756,1.4922,3.487,0.68707,0.010069,7.6365,13.732,26.62,11.8
0.25362,0.49427,1.0415,3.3873,0.63569,0.010168,7.2375,11.558,32.949,13.5
0.3384,0.24875,1.9277,2.2754,0.6053,0.012499,3.7014,7.5516,42.684,0
0.26508,0.7151,1.5233,4.722,0.60768,0.0098108,6.2258,6.1057,27.119,15.3
0.089366,0.37177,1.9124,3.7148,0.61297,0.011397,5.4471,12.949,26.4,11.8
0.29746,0.79761,1.0135,3.5496,0.66418,0.015141,3.7463,6.8818,43.226,15.7
0.36366,0.29577,1.9367,2.3695,0.6361,0.013844,3.1294,13.904,42.894,0
0.2254,0.33692,1.6091,4.9494,0.68712,0.0093837,7.9509,7.9862,25.982,14.8
0.20435,0.35667,1.2247,3.2777,0.59486,0.014377,5.9085,8.1792,42.588,15.3
0.40922,0.46087,1.0706,4.1082,0.72766,0.015326,6.0906,9.28,20.127,13.2
0.43803,0.51843,1.3407,3.9489,0.73826,0.012174,6.4611,14.179,22.766,13.2
0.13937,0.49291,1.7983,3.4965,0.59392,0.015182,3.1337,8.618,41.586,13.5
0.34408,0.5936,1.4961,2.4686,0.61258,0.012249,5.5494,10.995,31.745,15.9
0.21547,0.50791,1.1568,2.9004,0.59913,0.0139,5.7277,6.0439,28.668,13.2
0.40353,0.26938,1.8697,4.3183,0.59354,0.01518,3.3763,12.061,36.718,17.5
0.32524,0.79314,1.0603,4.0382,0.65735,0.011133,3.72,14.585,43.992,14.1
0.39953,0.65005,1.3799,4.0269,0.70208,0.009408,5.8152,10.48,44.328,0
0.097314,0.58073,1.1474,2.8164,0.5669,0.014419,4.2783,12.887,35.223,10.6
0.061832,0.74584,1.374,3.4152,0.74491,0.012195,7.8286,7.0049,39.615,14.8
0.38531,0.66304,1.3865,5.0182,0.66807,0.012829,4.4741,12.521,22.936,12.3
0.11613,0.79487,1.0673,4.4485,0.64653,0.0099905,3.2403,14.688,25.689,9.9
0.20484,0.2888,1.5812,3.4717,0.58061,0.009036,4.9618,13.84,27.304,11.2
0.325,0.6429,1.9036,4.3359,0.68877,0.013742,6.6496,14.016,43.324,18.9
0.22643,0.41068,1.9309,5.0352,0.57373,0.011392,3.0588,8.9911,35.107,14.6
0.10844,0.44373,1.0755,4.0205,0.62649,0.0095959,6.7458,12.497,25.766,10.3
0.17584,0.29711,1.0423,3.8347,0.69433,0.015913,7.4834,6.5155,22.191,11.8
0.19104,0.7104,1.7033,2.6626,0.59958,0.015563,4.3019,5.4376,36.201,15.1
0.20469,0.62273,1.0692,4.9664,0.61099,0.013707,4.2521,14.475,28.138,9.9
0.4247,0.35688,1.8423,4.1252,0.68691,0.011087,6.2561,14.822,37.513,0
0.19156,0.64417,1.2951,3.5837,0.71169,0.012785,7.0304,6.5378,25,13
0.35573,0.37833,1.4973,4.0637,0.64485,0.010355,3.3316,6.1164,30.941,16.1
0.2055,0.35113,1.642,4.1154,0.68443,0.0092117,4.234,12.161,38.317,13.7
0.40537,0.52335,1.1916,4.4908,0.68367,0.015569,5.4495,8.573,40.336,19.1
0.17849,0.78571,1.3783,2.4515,0.56421,0.012705,3.4745,14.178,38.069,10.9
0.23321,0.36253,1.8314,2.3455,0.67107,0.013164,4.525,8.6896,44.823,16.9
0.29687,0.69002,1.6009,2.336,0.5719,0.01204,6.4257,11.763,28.96,14.9
0.24653,0.30383,1.1119,3.8963,0.63431,0.011502,3.467,14.88,30.559,9.9
0.35623,0.64717,1.8662,4.6015,0.66432,0.010793,7.4053,13.509,20.499,14.1
0.074015,0.61357,1.2607,2.2361,0.67835,0.0092772,3.5034,8.6419,20.178,10.3
0.23587,0.27005,1.7185,4.176,0.67184,0.012971,5.3231,8.7378,20.856,13.3
0.39594,0.77642,1.91,4.4388,0.61716,0.011309,5.3441,10.722,35.048,0
0.14522,0.54584,1.3684,2.9881,0.7571,0.013535,4.9451,6.1887,27.689,12.4
0.06656,0.42814,1.7237,4.5042,0.5801,0.015439,6.4258,6.1748,38.951,16
0.34876,0.69063,1.5999,3.8769,0.72494,0.015761,3.2298,6.6486,40.745,17.7
0.054182,0.59458,1.8531,3.2818,0.70435,0.01171,7.6449,9.7511,33.092,0
0.064191,0.33303,1.8082,2.5054,0.64813,0.013736,5.2919,5.2342,37.242,14.7
0.14088,0.33062,1.0801,3.7949,0.67883,0.0095208,3.901,9.1561,24.174,10.1
0.40296,0.74628,1.4307,2.5656,0.66139,0.014571,5.9865,11.834,31.65,16.4
0.33481,0.37352,1.0285,3.6698,0.59906,0.015747,6.8055,11.158,29.637,14.4
0.41456,0.52151,1.7496,3.3969,0.62823,0.014228,7.0152,8.9699,39.357,0
0.2531,0.43655,1.3828,4.8236,0.70608,0.014364,5.4353,9.1079,41.835,15.9
0.14905,0.21018,1.0974,4.5985,0.75632,0.012468,5.1375,11.991,25.443,10.6
0.080504,0.47641,1.3842,2.8962,0.71209,0.015755,3.4646,12.828,24.696,10.9
0.053795,0.44605,1.1413,3.7716,0.67155,0.013854,7.3718,5.2263,37.145,0
0.44457,0.79146,1.4561,3.2173,0.75658,0.012401,4.5655,8.8438,20.43,0
0.25145,0.2762,1.3052,2.9415,0.56046,0.014409,6.299,9.0097,32.506,15
0.29502,0.27984,1.2834,4.6855,0.73319,0.0093833,5.4559,13.331,42.942,15.5
0.37049,0.78727,1.5715,2.3646,0.57729,0.015838,5.2336,13.972,42.76,18.5
0.43457,0.66684,1.9481,4.2105,0.70283,0.0099632,3.4039,6.1523,29.21,0
0.43617,0.41743,1.9304,2.4612,0.58439,0.01242,7.6025,6.3784,23.59,0
0.18333,0.473,1.0084,3.3983,0.59618,0.015113,5.7344,13.643,21.308,9.9
0.25442,0.28748,1.4387,3.5391,0.62363,0.015479,6.5976,11.396,43.625,17
0.34213,0.51316,1.6472,4.3813,0.7342,0.01507,4.1343,8.0405,30.228,15.9
0.12693,0.31673,1.1496,4.7389,0.74614,0.014457,3.7815,12.322,24.818,10.3
0.23327,0.71324,1.1318,4.0149,0.68768,0.014264,4.2734,10.517,43.431,13.9
0.43003,0.56331,1.8106,3.1186,0.61443,0.012001,6.7263,9.6798,44.574,0
0.38946,0.39312,1.1786,4.739,0.73208,0.009735,6.7926,6.4211,35.157,18
0.36708,0.32708,1.0321,4.5836,0.56786,0.014187,4.6866,9.1909,24.825,13.2
0.42882,0.28133,1.4694,4.7273,0.60936,0.01202,7.961,14.307,21.056,12.9
0.26909,0.2009,1.7248,4.0296,0.63447,0.011059,3.2657,12.037,42.304,15.3
0.34041,0.55131,1.9522,3.2555,0.57825,0.012408,3.8179,7.6032,20.024,14.6
0.3553,0.65828,1.0157,2.5445,0.57609,0.0095465,5.9462,9.9913,32.303,15.8
0.30928,0.70445,1.0171,4.7055,0.71438,0.011024,6.4932,14.16,43.602,15.4
0.15719,0.29262,1.3706,2.8417,0.56525,0.010268,4.2092,15.001,36.353,10.3
0.097134,0.69486,1.7314,4.3164,0.67144,0.011667,4.7268,5.8838,25.284,12.7
0.085429,0.65572,1.0696,3.9306,0.61656,0.012652,7.8614,11.872,30.017,12
0.091909,0.44893,1.5477,2.8674,0.56121,0.012788,7.3895,8.8142,40.642,14.6
0.11109,0.56017,1.8384,3.1402,0.64119,0.011902,5.8805,6.3163,22.584,13.1
0.10744,0.46385,1.4718,4.2334,0.63187,0.011166,3.1958,14.505,21.845,9.9
0.42988,0.33948,1.0855,4.3588,0.7108,0.015266,6.0047,9.847,27.999,15.2
0.23529,0.47448,1.5896,4.3769,0.75986,0.014795,4.3877,13.348,33.185,13.2
0.052978,0.6542,1.8506,2.8486,0.64996,0.015212,3.4527,9.9937,25.696,0
0.094295,0.47015,1.0319,2.8744,0.65828,0.011409,5.9437,7.3524,42.232,12.3
0.27699,0.69821,1.1679,3.1153,0.67531,0.0098517,6.3317,6.8355,24.429,13.4
0.37408,0.23449,1.5833,4.2858,0.74082,0.011026,7.2895,9.1294,44.93,0
0.29655,0.77609,1.0388,2.7142,0.58221,0.010304,7.3775,11.182,38.924,16.6
0.26797,0.31795,1.7606,2.6901,0.73231,0.014821,6.7353,12.242,33.056,15.7
0.41489,0.36854,1.1107,3.2366,0.58356,0.013242,4.7894,10.781,35.464,17.5
0.33834,0.53434,1.4495,3.2099,0.57205,0.012108,4.0944,12.278,38.552,16.2
0.15439,0.20236,1.7857,5.1343,0.6817,0.011516,7.8116,13.762,30.858,13.5
0.11131,0.59082,1.1605,3.1319,0.58977,0.010128,4.2505,9.8552,30.682,10.5
0.40799,0.37254,1.3001,3.8677,0.7135,0.015345,4.8203,8.0892,35.076,17.4
0.24569,0.34666,1.8724,3.7673,0.70633,0.011834,6.6,12.068,27.414,14.7
0.082232,0.57149,1.4684,5.0318,0.62705,0.013855,5.314,7.5641,31.908,13.1
0.29474,0.46926,1.0861,5.0919,0.59973,0.0096279,5.7052,6.6539,20.099,12.4
0.26837,0.5784,1.3931,3.8757,0.57665,0.012506,3.4204,7.5499,24.306,12.7
0.063079,0.72589,1.0577,3.5761,0.68147,0.011504,5.2214,12.992,40.324,11.9
0.17119,0.34811,1.3893,2.6662,0.71024,0.0094239,3.4467,14.429,34.572,10.9
0.39319,0.42818,1.3604,3.0495,0.57712,0.013519,7.656,10.474,36.729,0
0.42004,0.5448,1.9128,4.9559,0.61754,0.015585,7.0628,10.282,40.47,0
0.32865,0.7247,1.5677,4.2086,0.56576,0.014316,3.8671,10.629,33.284,15.5
0.1716,0.62004,1.9521,3.8076,0.61182,0.0091476,6.7771,5.1087,26.617,15.1
0.27002,0.28312,1.446,2.5988,0.73513,0.012851,5.9128,10.338,41.47,16.2
0.25287,0.64176,1.8575,2.5161,0.64665,0.010993,7.3328,5.6996,35.265,18.2
0.18773,0.3618,1.5701,2.5698,0.58699,0.015545,4.6682,7.0062,21.769,12.5
0.41471,0.77416,1.3593,2.4616,0.73871,0.011686,3.7807,11.449,20.94,0
0.07674,0.52339,1.9183,2.6734,0.58492,0.0090959,6.8038,12.258,41.341,14
0.14998,0.56894,1.0486,2.5117,0.62963,0.012304,3.3877,11.85,33.112,10.1
0.25635,0.76423,1.1317,4.1256,0.72944,0.011421,3.3307,5.1448,20.15,11.6
0.16699,0.3306,1.3019,3.9595,0.67274,0.010526,4.9429,8.4112,38.627,13.2
0.1976,0.45393,1.5714,3.9377,0.56575,0.0096379,5.4951,14.213,26.17,10.9
0.31118,0.23912,1.0163,3.7336,0.69047,0.011759,4.8932,8.7261,38.808,15.2
0.29476,0.34349,1.9253,3.319,0.63469,0.011308,7.5089,9.6912,32.685,18
0.36789,0.28106,1.205,2.7438,0.56038,0.015004,3.04,5.1168,40.992,19.2
0.35802,0.7143,1.9335,2.2185,0.59797,0.013859,7.8765,10.783,34.039,0
0.42671,0.61181,1.3312,3.1935,0.74687,0.011152,3.1838,10.708,36.251,0
0.34548,0.77382,1.3061,4.4506,0.61627,0.015313,6.3429,7.9455,28.067,15.9
0.33671,0.31054,1.4403,3.2668,0.6027,0.012735,7.1514,9.7579,35.789,18.4
0.1288,0.79853,1.0023,4.0192,0.72489,0.011898,7.4716,10.15,44.022,12.7
0.29315,0.59966,1.9215,3.5194,0.68666,0.010481,5.7917,6.0661,27.288,0
0.26761,0.30852,1.2761,2.8711,0.66976,0.012899,6.0926,5.0366,24.675,14
0.24051,0.21089,1.4749,2.4031,0.61014,0.013068,3.7451,9.1321,42.306,15.3
0.39177,0.52565,1.4605,2.6215,0.65778,0.012984,4.6973,9.2092,24.399,0
0.38391,0.60548,1.1854,4.0067,0.70103,0.0091982,5.5943,7.6212,32.685,16.6
0.4393,0.69094,1.8588,4.8632,0.6199,0.01516,4.2661,6.9515,24.645,17.4
0.39444,0.46676,1.3866,4.6693,0.6013,0.015285,5.2875,6.6645,26.699,16.6
0.25828,0.66342,1.3874,2.3066,0.75737,0.012661,7.2084,13.949,37.12,14.6
0.25714,0.46517,1.3801,2.2688,0.60318,0.0095971,6.9744,9.0481,21.225,13.1
0.1766,0.72273,1.9314,3.4505,0.73323,0.012365,7.5317,7.5353,33.146,16
0.14793,0.70306,1.5257,3.2227,0.61143,0.010182,5.9862,13.14,41.203,13.3
0.38791,0.341,1.5083,4.1814,0.57815,0.012801,4.48,8.8484,33.327,18
0.22061,0.33922,1.0284,2.2514,0.61486,0.013861,4.64,12.535,39.871,12.4
0.071497,0.20553,1.7281,4.1665,0.67707,0.015433,3.8267,14.75,25.47,11.5
0.065299,0.33738,1.7078,3.2312,0.7019,0.013121,3.5338,11.498,38.258,12.5
0.39535,0.21359,1.1512,3.7489,0.60531,0.014892,5.1402,8.0239,34.409,17.8
0.1879,0.71421,1.2866,3.4962,0.71328,0.011681,4.184,8.9691,24.876,11.6
0.22628,0.57104,1.2319,4.7876,0.70628,0.01124,7.0489,9.6186,36.879,14.6
0.16511,0.63831,1.7342,4.2971,0.60189,0.010198,5.6587,12.119,20.005,11.3
0.12639,0.64161,1.9955,2.7647,0.60658,0.011346,3.6852,8.3952,34.134,13.3
0.2344,0.73493,1.1174,2.4918,0.63838,0.013877,7.4326,5.492,27.284,13.8
0.4315,0.65658,1.0558,2.2586,0.74541,0.011594,3.0692,10.066,43.709,0
0.42298,0.23222,1.9146,3.6846,0.59831,0.013332,7.3666,9.2288,43.241,0
0.26214,0.70664,1.7605,4.1201,0.74586,0.01389,4.1315,12.064,25.931,13.4
0.26613,0.42636,1.6329,5.1361,0.71539,0.014018,7.2031,7.6491,31.512,16.4
0.19517,0.5702,1.3094,4.0713,0.71581,0.015216,6.3842,7.174,24.899,12.8
0.21424,0.66019,1.7867,3.9721,0.59201,0.010313,7.2857,10.183,31.705,15.6
0.05211,0.65456,1.5137,3.499,0.75489,0.011452,3.9785,9.8159,42.202,0
0.27393,0.34947,1.265,3.8634,0.71863,0.0091482,6.6746,9.0414,37.732,15.8
0.30644,0.58868,1.9587,3.7203,0.56257,0.0148,6.1227,11.114,37.63,18.9
0.26402,0.23668,1.5556,2.374,0.7104,0.0092477,7.7831,8.7681,44.9,18.5
0.35349,0.25001,1.5127,4.7741,0.69187,0.009482,7.6157,5.4236,44.748,0
0.32985,0.71719,1.1684,4.2448,0.7297,0.010607,3.6145,5.5418,35.968,15.3
0.081285,0.66242,1.5571,2.4555,0.70569,0.011941,6.3442,13.097,42.225,13.1
0.31729,0.69737,1.968,4.422,0.67623,0.015667,4.0642,7.0899,44.614,19.7
0.25658,0.34291,1.3862,2.8118,0.61968,0.013816,6.1031,6.0655,27.131,14.6
0.29054,0.72109,1.8157,3.2981,0.65659,0.014445,4.085,6.5817,26.153,15.2
0.44086,0.52446,1.6646,4.1925,0.68273,0.0094665,5.2946,8.5401,35.111,0
0.29486,0.38253,1.8391,2.6919,0.5611,0.010519,5.6645,8.4547,24.124,15.3
0.29473,0.37092,1.3023,3.6755,0.66574,0.0090991,3.5805,6.4215,39.032,15.8
0.13279,0.50211,1.2338,4.1597,0.68836,0.014948,7.3595,14.498,40.194,12.5
0.080683,0.38001,1.1052,4.282,0.65054,0.011447,7.0168,5.6027,24.687,12.4
0.16182,0.65183,1.4067,3.1285,0.64772,0.011453,5.294,9.152,43.658,14.2
0.42916,0.47626,1.3702,3.1835,0.65769,0.014961,3.3307,10.292,28.2,14.6
0.18684,0.63861,1.8332,4.2966,0.59163,0.015838,5.789,9.7515,29.862,14.3
