chord,span,airfoil mass,total mass,X_theta,Ia,dhh,dah,daa,Vcr
0.31285,0.5558,1.5134,2.9072,0.7547,0.015414,6.25,6.135,32.846,16.8
0.24242,0.2409,1.3888,4.5889,0.71733,0.0098398,5.0499,13.011,26.298,11.9
0.28499,0.22204,1.6816,4.6538,0.69998,0.011462,5.4357,7.8713,26.629,15.1
0.35597,0.55063,1.5386,5.1453,0.71383,0.013103,6.9443,10.519,21.89,14.6
0.23973,0.70984,1.4031,2.8837,0.6683,0.011582,6.7826,12.72,28.638,13.2
0.43698,0.41348,1.1932,2.4465,0.62265,0.015708,6.1823,7.1114,28.308,17.5
0.18721,0.73691,1.5042,3.86,0.71787,0.011456,4.0909,13.258,21.881,10.9
0.082874,0.38583,1.8555,3.5962,0.62485,0.01222,6.3609,10.771,41.051,14.3
0.080329,0.35591,1.6876,3.4708,0.62475,0.0093225,4.5418,9.2962,35.369,12.4
0.14721,0.70683,1.8828,4.9581,0.67253,0.011121,6.8407,10.102,35.295,14.8
0.32463,0.25034,1.7141,3.0684,0.60664,0.011222,4.4001,7.5356,23.069,14.7
0.31726,0.36703,1.2476,3.8796,0.57027,0.014762,3.1747,7.7017,27.535,13.5
0.31492,0.57545,1.7123,3.0008,0.75922,0.011103,5.4963,6.3532,42.419,0
0.14518,0.24025,1.3656,5.1403,0.6024,0.011013,5.5129,11.336,29.81,11.6
0.32198,0.27802,1.0702,2.3095,0.67079,0.015236,5.919,10.345,36.081,15.2
0.213,0.35682,1.6092,4.0717,0.71185,0.010637,4.4336,5.257,27.266,13.8
0.19163,0.58978,1.6076,4.4418,0.73687,0.015269,3.3804,10.289,21.109,11.9
0.36865,0.3889,1.2355,2.9756,0.58848,0.010357,7.1569,12.481,38.576,18.7
0.15638,0.26805,1.049,3.0017,0.69147,0.013387,5.8605,7.0336,30.214,11.8
0.16373,0.70045,1.7574,4.771,0.64339,0.014198,3.3397,14.615,37.16,11.4
0.15401,0.64138,1.4786,4.7874,0.62451,0.012927,4.2193,6.3749,25.92,12.1
0.19547,0.61285,1.039,4.2395,0.61216,0.014996,5.7206,9.635,23.797,11.1
0.15232,0.43499,1.9646,3.7316,0.58418,0.015404,5.273,14.077,27.278,11.8
0.36288,0.23354,1.213,4.5029,0.69936,0.015355,6.0344,10.476,38.808,17.2
0.4009,0.73626,1.8558,4.223,0.64152,0.009335,4.1821,5.1696,29.522,0
0.41285,0.38216,1.8673,2.6148,0.62198,0.011928,4.0409,12.705,26.044,0
0.40446,0.37853,1.1907,4.3457,0.75136,0.01531,6.4929,13.165,41.641,17.8
0.40529,0.33827,1.6265,2.9051,0.64854,0.014479,6.5691,7.4763,38.426,0
0.41312,0.70534,1.9715,2.6019,0.73138,0.014334,6.7913,9.6242,29.582,0
0.092971,0.47328,1.1472,3.0541,0.63608,0.015472,3.9573,11.581,29.836,10.8
0.12739,0.21904,1.8018,3.1133,0.70939,0.013134,4.4721,13.185,42.293,13.1
0.28583,0.68911,1.5551,4.617,0.56767,0.014939,3.5624,6.5417,38.181,16.9
0.13079,0.64281,1.8672,2.8004,0.70575,0.013293,5.5549,14.623,24.591,11.7
0.1303,0.59547,1.7391,3.2964,0.75522,0.0092465,4.6312,11.54,20.964,11.9
0.10425,0.34324,1.8594,4.9167,0.56152,0.010723,6.0386,14.875,44.463,13.1
0.29768,0.76899,1.3738,2.856,0.67364,0.012921,4.3955,13.752,41.121,14.7
0.30919,0.6342,1.2667,2.5393,0.59017,0.013675,4.6728,11.207,39.363,15.9
0.34317,0.64177,1.0599,2.8545,0.65326,0.015293,5.7112,5.6014,39.842,17.9
0.35994,0.50541,1.0258,5.0999,0.60847,0.015307,5.2319,5.6579,22.461,13.8
0.1974,0.50812,1.3801,2.1784,0.70352,0.011416,6.2719,6.7233,35.509,14.5
0.21984,0.60625,1.1788,4.8357,0.59199,0.0096849,6.7972,13.971,26.173,11
0.28889,0.24597,1.2665,4.7123,0.69681,0.012412,4.7739,7.1633,25.701,13.5
0.35591,0.43769,1.8227,3.7484,0.58055,0.0093387,7.6844,11.177,44.777,0
0.24071,0.78959,1.5721,2.8708,0.5834,0.0099126,6.6991,6.4131,24.659,14.7
0.20859,0.4016,1.4587,2.482,0.59409,0.01349,6.9284,8.7536,27.645,13.9
0.40906,0.63464,1.4067,2.7324,0.57032,0.015608,5.0931,10.991,32.819,17.3
0.40833,0.3115,1.0935,2.343,0.56953,0.013779,5.3675,14.3,30.264,13.1
0.398,0.626,1.9424,3.6138,0.64692,0.012585,5.6124,9.7205,43.944,0
0.39244,0.38332,1.7203,4.7372,0.62154,0.010098,3.3755,12.511,33.335,15.4
0.23157,0.67546,1.2188,3.0928,0.70631,0.012219,5.0152,7.5469,34.509,13.8
0.37333,0.23026,1.1487,3.6475,0.73834,0.011191,4.4041,5.6771,21.493,13.7
0.28163,0.70218,1.3474,3.2186,0.56831,0.011739,7.3215,5.2826,24.264,15.3
0.38237,0.2077,1.4667,4.6682,0.74005,0.012549,7.1836,10.707,39.329,19.1
0.17509,0.26456,1.6946,4.3986,0.63939,0.011426,3.2618,8.7787,29.151,12.5
0.16367,0.74863,1.6601,3.4499,0.68502,0.013201,7.8925,12.673,37.953,14.7
0.40226,0.20639,1.5715,5.0881,0.66673,0.009439,5.8135,7.3113,30.994,18.4
0.089562,0.27627,1.8016,2.9379,0.65999,0.012661,3.088,13.8,31.483,10.7
0.44198,0.54168,1.8743,2.8979,0.58351,0.01006,3.2875,7.0321,41.686,0
0.35835,0.75912,1.0808,2.383,0.75546,0.012652,6.9285,8.1275,22.943,13.9
0.24417,0.44917,1.9158,2.6517,0.60072,0.010051,7.7785,12.517,25.141,14.5
0.31628,0.33174,1.4493,4.9944,0.67639,0.010034,6.1377,6.873,22.052,14.4
0.13557,0.51586,1.6667,3.5503,0.60309,0.010542,7.4404,8.0455,26.232,13.5
0.40865,0.27184,1.6652,3.1557,0.62522,0.014778,5.7411,11.478,41.108,0
0.288,0.39859,1.2114,4.0504,0.61261,0.01583,3.7968,12.975,43.091,14.5
0.23652,0.56814,1.4105,5.081,0.69064,0.0144,5.0659,6.5207,32.338,14.5
0.38948,0.60667,1.4459,3.6645,0.59123,0.013885,4.0135,11.804,23.093,12.4
0.28819,0.66375,1.5796,4.2251,0.64546,0.010938,7.8802,14.679,38.181,16.6
0.33991,0.58698,1.0858,3.757,0.73031,0.01047,7.1237,7.0941,31.867,15.8
0.16997,0.40698,1.9279,2.2637,0.70401,0.011634,5.9301,8.3295,41.603,16.1
0.39198,0.52886,1.0434,3.774,0.72505,0.012964,4.0862,8.2634,21.606,12.7
0.19953,0.35512,1.2606,3.5908,0.57897,0.009442,7.0724,5.7145,27.421,13.7
0.36503,0.47382,1.9102,3.8253,0.64584,0.011793,3.3065,12.192,37.978,0
0.34647,0.61362,1.2604,2.2029,0.63002,0.015273,6.7062,7.9699,24.589,15
0.11518,0.24547,1.437,2.9882,0.60742,0.010026,5.3441,12.316,29.765,11.1
0.11241,0.28496,1.9045,3.2306,0.59189,0.015103,7.0086,12.372,32.284,13.7
0.21074,0.71756,1.1808,4.95,0.72441,0.013806,5.3358,13.909,44.539,13.3
0.062934,0.69486,1.6593,3.5181,0.67474,0.014585,6.1538,12.927,21.469,12.7
0.20576,0.45214,1.6641,4.0767,0.73706,0.013281,6.0667,13.802,39.152,14.5
0.35004,0.26937,1.2041,2.5221,0.72829,0.011671,5.2602,5.7689,20.609,13.8
0.43445,0.29504,1.9336,2.8836,0.57511,0.013708,3.4116,5.6517,37.359,0
0.050824,0.29411,1.2746,3.119,0.70281,0.013003,5.566,10.803,20.104,0
0.19089,0.52684,1.0921,2.9903,0.67815,0.0090324,3.1438,8.7971,24.118,10.4
0.17249,0.36198,1.3072,3.9254,0.6677,0.014535,4.8536,12.55,36.294,12.1
0.27078,0.71055,1.4252,3.8965,0.71365,0.012777,7.9114,6.0859,27.505,15.5
0.20194,0.48363,1.2226,3.1355,0.60537,0.0091523,3.0674,12.868,20.446,9.9
0.41109,0.31796,1.609,3.7419,0.70135,0.011472,6.7845,10.086,39.124,0
0.19501,0.75501,1.9011,3.8284,0.66421,0.010253,6.0346,12.31,41.879,15.8
0.23933,0.65133,1.181,2.2373,0.58585,0.01502,6.9735,6.9059,24.26,13.4
0.32023,0.43994,1.9355,3.602,0.64045,0.01033,4.6753,9.4398,23.43,0
0.44214,0.46379,1.8038,4.6263,0.60631,0.013489,4.279,6.2711,30.156,19.4
0.077077,0.26586,1.5296,2.8078,0.56519,0.015959,6.7132,14.852,43.765,13.3
0.23864,0.79252,1.8529,3.1005,0.75035,0.0097955,3.5764,5.037,27.559,14.7
0.19767,0.2722,1.7119,5.0458,0.62446,0.014523,6.3474,6.1261,38.079,16.6
0.40304,0.2003,1.1019,3.2845,0.74294,0.015993,3.8425,6.7562,22.557,13.7
0.29246,0.44713,1.2558,2.7784,0.59754,0.015186,6.1471,11.254,36.437,15.6
0.12083,0.57551,1.8765,2.7079,0.68911,0.015189,4.2426,10.892,32.152,12.9
0.38563,0.23101,1.7395,3.8368,0.64589,0.014458,4.9733,8.6023,36.467,19.2
0.20767,0.30709,1.0543,2.9147,0.74036,0.015877,5.4105,6.4775,32.772,12.8
0.44741,0.65754,1.966,4.9629,0.6073,0.0096827,5.0389,6.3417,38.844,0
0.18924,0.46987,1.1993,4.3829,0.60067,0.014377,4.1964,11.167,28.624,11
0.33905,0.27033,1.1808,2.7549,0.63211,0.011831,4.1189,11.721,43.91,16.7
0.22267,0.68229,1.7982,5.159,0.60236,0.011303,6.8017,12.598,44.012,17.4
0.27796,0.5651,1.3651,3.2039,0.68,0.012679,5.4148,11.587,20.936,12.1
0.12597,0.75725,1.583,2.2195,0.61874,0.0093168,6.9637,12.144,33.389,12.8
0.28472,0.32657,1.4139,3.7208,0.72767,0.013619,5.3959,13.558,32.018,13.5
0.15892,0.63872,1.9695,3.3002,0.60772,0.010699,3.0847,14.857,40.045,11.5
0.27539,0.4333,1.6525,5.1544,0.70275,0.0097166,5.2264,11.958,28.304,13.9
0.4187,0.57949,1.9322,3.4511,0.6201,0.015223,3.0769,6.5106,43.959,0
0.33579,0.38388,1.8281,4.597,0.74185,0.0135,6.1334,6.2147,42.954,0
0.29959,0.35455,1.9513,2.3119,0.56419,0.0096164,5.5792,13.817,30.034,0
0.27453,0.55889,1.0751,3.3478,0.631,0.010714,3.5301,6.1529,26.66,12.5
0.15656,0.76165,1.1862,3.6956,0.58952,0.015445,7.6373,6.3975,41.769,15.1
0.054942,0.63322,1.8786,3.3356,0.60929,0.0097821,7.2239,11.627,39.472,0
0.19343,0.31048,1.0102,2.431,0.62589,0.011106,5.5229,8.8961,43.412,13.7
0.11382,0.66783,1.1775,4.5892,0.67248,0.012291,4.7881,8.7477,29.552,11.2
0.15252,0.78322,1.6606,3.6892,0.5996,0.0097307,7.4321,8.6596,31.323,14.3
0.075917,0.71046,1.2794,4.9091,0.57195,0.013312,5.8097,11.713,28.366,12.1
0.065118,0.37147,1.9312,4.5729,0.62621,0.014162,5.8272,5.1906,30.618,15.3
0.061751,0.67051,1.9808,4.2431,0.71594,0.013186,4.413,12.493,37.327,13.6
0.22701,0.45148,1.1508,3.7942,0.59927,0.014244,6.5683,12.075,38.387,14.1
0.31267,0.73466,1.4911,3.1986,0.75254,0.0098746,4.0331,6.5797,40.17,16.8
0.076947,0.49436,1.5984,3.2684,0.69771,0.014998,7.4932,14.545,42.481,13.9
0.052615,0.22516,1.8709,3.5065,0.64851,0.011314,7.6884,12.158,43.453,0
0.26238,0.21308,1.8204,3.0358,0.73348,0.015021,5.7432,9.6024,41.231,17.3
0.18911,0.34308,1.0509,2.5782,0.67563,0.015331,6.8458,12.071,30.54,11.8
0.43314,0.65335,1.366,3.8251,0.60429,0.010792,6.6663,8.1855,30.54,19.2
0.34938,0.41185,1.4465,2.2751,0.7056,0.01335,3.619,7.1846,27.689,0
0.062381,0.32087,1.0674,2.1738,0.68729,0.014619,4.9617,7.6574,27.076,12.3
0.33546,0.31649,1.5801,2.9157,0.74718,0.012952,7.388,14.957,43.636,0
0.24135,0.275,1.0642,3.3333,0.67165,0.015457,7.6615,13.278,24.57,11.6
0.20724,0.74767,1.5342,3.5277,0.61712,0.013359,3.8989,14.301,37.829,12.1
0.38295,0.49789,1.9632,4.7032,0.58278,0.015553,6.4318,8.1011,41.496,0
0.42938,0.6091,1.5632,2.6232,0.75724,0.014705,7.5511,11.87,27.556,0
0.34272,0.36573,1.6152,3.0579,0.66366,0.014172,6.7101,9.0646,24.003,15.5
0.05896,0.26353,1.932,4.0199,0.68666,0.0090468,4.0643,5.84,24.017,14.4
0.086721,0.28048,1.0718,2.9798,0.56801,0.014209,7.7142,7.2436,34.994,13.5
0.22444,0.30414,1.1949,2.7407,0.74598,0.012434,6.9716,6.878,25.675,13.1
0.38992,0.49657,1.9857,2.69,0.75002,0.011676,5.2282,8.6289,23.592,0
0.37666,0.30903,1.833,3.3922,0.64429,0.012733,5.1416,5.0542,36.596,0
0.15272,0.55515,1.3578,3.8175,0.71614,0.012912,4.4985,9.6361,43.003,13.1
0.40447,0.72768,1.9703,4.4302,0.56311,0.015946,5.2688,10.235,22.202,15.7
0.36404,0.63062,1.5454,4.4057,0.69746,0.013279,3.4017,8.8,30.104,15.3
0.32495,0.44301,1.5545,4.0281,0.64349,0.014914,5.7475,13.161,27.865,13.9
0.39375,0.33042,1.1154,2.4309,0.59093,0.014615,7.8124,6.9979,39.431,0
0.060593,0.26833,1.1866,4.9495,0.66994,0.0092182,7.3728,14.532,32.05,12
0.22316,0.57188,1.2303,4.2749,0.7562,0.010145,6.1439,11.448,35.893,13.5
0.44489,0.43215,1.2617,3.5467,0.58287,0.011507,6.9167,8.0812,38.247,0
0.30803,0.70362,1.5206,3.3175,0.68385,0.013233,5.6678,12.331,29.388,14.3
0.098697,0.42015,1.8108,4.8664,0.62934,0.0091113,3.1339,13.526,43.469,11.3
0.35508,0.77948,1.4927,3.8381,0.69045,0.015812,7.5086,5.2804,34.338,19.1
0.34175,0.291,1.0495,3.7781,0.56797,0.0125,4.0417,9.7899,36.331,15.7
0.069589,0.71499,1.0395,4.095,0.66129,0.01304,7.3853,6.8735,25.016,13.2
0.10278,0.69332,1.7353,4.8538,0.59194,0.011956,6.1345,10.998,27.373,12.4
0.36281,0.42906,1.9848,2.7887,0.71595,0.014915,5.2964,11.821,39.909,0
0.14423,0.65134,1.9201,5.1572,0.73659,0.012524,3.0194,5.1809,22.378,12.8
0.36478,0.53216,1.7195,2.8587,0.56254,0.0098416,6.1549,5.1821,43.487,0
0.44983,0.42693,1.8952,3.9435,0.72701,0.012376,3.2872,9.6334,27.948,0
0.41406,0.73872,1.6512,2.9115,0.6068,0.012839,4.9541,12.578,29.794,0
0.15617,0.40813,1.9343,3.2949,0.65651,0.010668,5.6462,7.1312,27.36,14.1
0.26279,0.50455,1.4991,4.9078,0.70607,0.015298,7.0146,9.5093,25.855,14.3
0.076849,0.37052,1.4317,3.5387,0.75587,0.015488,5.9779,10.867,22.807,12.5
0.20968,0.76573,1.2143,2.6847,0.62938,0.013341,5.1687,9.1883,27.11,12.2
0.41204,0.60967,1.1043,2.4237,0.56268,0.015431,4.8279,9.2502,34.373,17.9
0.12441,0.21334,1.658,3.5492,0.6,0.010376,6.4579,12.504,33.563,12.7
0.26034,0.44403,1.557,4.3652,0.6187,0.014492,3.3691,9.7468,29.959,13.3
0.41444,0.45681,1.9451,3.3869,0.6085,0.015108,5.4599,9.2657,33.789,0
0.14943,0.3543,1.2097,3.9152,0.72703,0.014969,6.2095,14.88,44.455,12.4
0.32305,0.67129,1.3488,4.5148,0.56928,0.01147,4.775,6.3274,44.536,0
0.2163,0.44389,1.7827,3.4729,0.67526,0.013553,3.1551,9.0701,43.954,15.3
0.28821,0.75985,1.937,4.4405,0.66778,0.01477,3.0437,12.495,22.556,12.4
0.069364,0.31141,1.4728,2.2022,0.73164,0.012314,3.7397,7.4845,21.4,11.7
0.1321,0.47929,1.461,3.2265,0.6482,0.011306,5.8505,14.954,37.926,11.8
0.1944,0.54364,1.3803,3.2895,0.64485,0.014202,4.7904,11.295,41.302,13.7
0.09801,0.30461,1.9506,5.1058,0.6104,0.010992,7.1814,13.051,29.229,13
0.19512,0.36304,1.2595,5.1565,0.56925,0.013734,5.4984,6.1629,31.513,13.7
0.33745,0.77636,1.5289,4.9796,0.75792,0.01226,4.809,5.9334,41.085,18.2
0.21548,0.65442,1.554,3.602,0.61332,0.0099469,3.3785,13.496,28.406,10.7
0.3196,0.26266,1.5874,2.5177,0.60987,0.011899,6.5673,13.727,40.366,17.4
0.14298,0.4078,1.9606,3.0772,0.59084,0.014211,4.4045,8.3184,20.013,12.4
0.27557,0.46648,1.1614,4.2837,0.66881,0.010782,4.9556,7.4762,34.547,14.6
0.071097,0.56138,1.04,4.7605,0.62862,0.0097856,5.9571,11.331,39.515,11.8
0.34461,0.67496,1.6487,4.909,0.68122,0.014155,6.5563,11.93,42.977,19.5
0.43782,0.39736,1.0948,4.5929,0.69655,0.010213,5.395,14.423,23.432,11
0.31386,0.31642,1.6265,4.0355,0.6482,0.013613,5.2258,13.546,37.663,15.8
0.22142,0.57212,1.6412,4.8366,0.75872,0.014098,5.5191,5.5193,22.685,13.9
0.39332,0.74957,1.6717,3.5603,0.75228,0.0095594,4.9196,5.1944,34.778,0
0.27729,0.20736,1.5898,3.2539,0.56509,0.01585,3.651,10.536,41.566,16.2
0.32302,0.22098,1.4402,3.4928,0.71322,0.015999,4.2773,13.888,21.223,11.6
0.18266,0.63773,1.4987,3.8133,0.60493,0.0098609,5.4161,13.77,36.016,12.5
0.22929,0.28229,1.1412,5.1211,0.75438,0.012002,6.7702,10.616,38.896,14.2
0.44037,0.22512,1.351,3.6032,0.59499,0.011491,7.4323,5.7215,22.299,17.5
0.13232,0.56912,1.2734,4.4167,0.62115,0.014358,4.2544,11.74,23.278,10.3
0.42698,0.46675,1.358,2.6827,0.65981,0.012165,3.3211,13.909,42.675,0
0.36306,0.48317,1.7961,4.8002,0.69445,0.0094927,3.6124,9.2837,39.547,0
0.28566,0.48328,1.0338,2.7135,0.74636,0.013135,5.5217,7.2144,43.781,15.8
0.1949,0.47513,1.8308,4.5453,0.6482,0.013368,7.7675,11.665,26.642,14.2
0.33926,0.53665,1.973,3.0759,0.6594,0.010988,3.361,6.144,21.863,0
0.44848,0.55976,1.789,4.7571,0.72541,0.015558,3.1693,6.4271,38.116,0
0.39884,0.42446,1.2162,3.9013,0.56513,0.0093045,7.6572,9.0465,39.603,0
0.14705,0.56513,1.8932,4.0616,0.74483,0.015971,3.7404,5.278,42.762,14.9
0.1092,0.25397,1.7157,2.6983,0.59194,0.012353,7.7337,12.441,36.788,13.9
0.078138,0.38366,1.9368,4.7441,0.73817,0.01312,3.8029,6.7905,38.669,13.9
0.42811,0.59479,1.5438,3.9663,0.60692,0.014738,6.9325,10.921,30.886,18.6
0.2699,0.41178,1.9958,3.2682,0.75323,0.0091732,6.8792,9.4318,35.742,0
0.17561,0.75309,1.2233,3.2968,0.62163,0.0092648,6.0158,13.389,34.686,11.9
0.19538,0.28393,1.1165,5.117,0.66834,0.0096056,4.2705,7.1278,27.845,11.6
0.4115,0.51242,1.1622,2.6041,0.57281,0.014983,7.8623,14.32,30.218,15.6
0.41064,0.4907,1.4697,2.6768,0.57657,0.013432,4.5449,9.6935,25.257,15.1
0.050578,0.67857,1.368,2.2187,0.703,0.01053,6.4336,7.4901,26.632,0
0.10283,0.40653,1.7544,4.841,0.70209,0.010725,5.2469,14.342,35.372,12.1
0.15332,0.57866,1.6955,3.3843,0.5987,0.01115,6.4548,11.334,26.226,12.6
0.067369,0.51887,1.1762,3.739,0.73426,0.013295,4.3472,13.575,23.917,11.3
0.15377,0.60235,1.226,4.6512,0.62482,0.012419,6.8086,12.407,35.881,12.4
0.14966,0.64059,1.3395,3.0816,0.58543,0.009071,7.6146,14.13,29.534,11.5
0.33056,0.60341,1.1277,2.7762,0.74057,0.015243,4.8784,7.5319,35.048,15.3
0.30018,0.21181,1.8197,3.7271,0.74189,0.0098304,7.7207,14.3,22.35,0
0.2161,0.39372,1.8463,5.0172,0.70584,0.013787,6.1971,8.1888,38.284,16.7
0.11306,0.65604,1.0919,5.0763,0.68179,0.015265,3.9607,14.911,26.013,9.9
0.13937,0.4412,1.7809,4.6909,0.6419,0.011817,6.8488,7.5212,41.624,15.9
0.32287,0.78644,1.1855,2.8218,0.62258,0.014264,4.8287,11.075,29.566,13.5
0.2702,0.43127,1.6654,2.2174,0.72262,0.011449,6.5676,14.619,32.665,0
0.31647,0.45768,1.8495,4.136,0.66085,0.01158,6.4162,6.0221,21.171,15.8
0.39773,0.59112,1.6105,3.4391,0.66074,0.010149,3.4559,11.883,23.547,0
0.26148,0.20214,1.4251,2.8463,0.69199,0.012522,5.9903,7.0317,23.415,13.8
0.059516,0.76373,1.6955,3.836,0.61908,0.0092984,7.2588,10.997,20.443,11.4
0.42328,0.20587,1.641,4.5394,0.6653,0.011039,6.1316,9.2847,33.639,0
0.12632,0.64669,1.2129,2.4737,0.73928,0.014756,7.4039,5.9112,37.485,13.5
0.11809,0.69983,1.7281,4.501,0.7127,0.0093997,6.0392,14.015,32.883,12.3
0.25247,0.35337,1.9716,3.9167,0.75368,0.0092901,3.9331,10.228,36.001,15.6
0.18629,0.589,1.3554,4.7246,0.66856,0.013712,4.2729,6.2434,20.995,11.7
0.40518,0.65191,1.8021,3.4975,0.57503,0.01008,4.2262,5.8223,41.309,0
0.11287,0.57,1.5284,2.747,0.71195,0.013305,3.7503,9.5764,37.032,12.3
0.1625,0.57492,1.9417,3.8737,0.69862,0.01585,7.4856,11.515,44.553,16.6
0.11553,0.50587,1.6273,4.5733,0.64355,0.0093838,5.5857,6.3753,29.154,12.9
0.32865,0.27775,1.7858,2.3242,0.72312,0.015069,3.9745,11.104,44.897,0
0.06695,0.28329,1.223,3.9223,0.69422,0.014062,5.5122,11.476,20.889,12.1
0.12754,0.64973,1.3082,4.4205,0.73041,0.0096955,5.9789,12.236,34.198,11.8
0.14404,0.74638,1.9506,3.7222,0.70142,0.014592,3.9884,6.0984,35.444,14.3
0.05889,0.22254,1.1154,4.6294,0.63538,0.010604,4.8307,6.7754,39.349,15
0.18201,0.38947,1.7246,3.9282,0.71555,0.011517,3.9137,10.767,32.057,13.1
0.21865,0.3904,1.9726,2.948,0.67342,0.011464,4.5501,5.124,36.683,16.5
0.40428,0.45279,1.8586,5.0173,0.63522,0.010423,3.8858,8.0929,41.238,0
0.26024,0.69707,1.1069,4.0247,0.67337,0.010827,3.0015,7.9026,40.512,13.9
0.40805,0.79748,1.0084,4.3718,0.57692,0.013433,7.0154,13.33,34.161,17.1
0.15402,0.67072,1.1692,2.9961,0.56098,0.011783,3.1228,13.577,25.102,9.9
0.39414,0.23367,1.2235,2.3091,0.7102,0.013886,7.5839,14.119,40.118,17.6
0.44987,0.68046,1.3229,2.2487,0.70656,0.01231,4.9529,13.63,21.417,0
0.20382,0.2851,1.0457,4.2673,0.7427,0.011685,4.2056,14.101,37.53,11.1
